% This Fundamental Clustering Problems Suite (FCPS) may serve as a minimal test for new invented cluster algorithms.
%
% Every new invented algorithm should at least cluster the FCPS correctly.
%
% The data sets may be used as long as the following citation is referenced in any publication
% concering any of this data:
%
% Alfred Ultsch, Clustering with SOM: U*C, in Proc. Workshop on Self Organizing Feature Maps ,pp 31-37 Paris 2005.
%
% main problem: different variances and linear not separable
%
@relation atom

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE z REAL
@ATTRIBUTE class {1,2}

@data
-1.269224,-8.448683,-7.718695,2
-0.8178036,-0.2487775,-1.335382,2
-4.664956,-5.306959,1.427103,2
0.9845514,2.496533,1.895965,2
-2.999286,-3.242489,-1.2514,2
2.959275,0.9715286,2.344441,2
-4.944213,-0.9660186,-0.9989044,2
-1.252367,-3.982138,0.8584992,2
-0.7713222,-2.160952,0.1872395,2
3.049083,3.75736,5.195643,2
-8.909048,5.340831,-4.324626,2
-2.245051,2.96762,4.807449,2
2.437466,-5.246342,4.554155,2
3.570202,-1.469213,0.5396938,2
-5.331455,8.447442,1.338667,2
-0.4750815,-3.71395,4.108761,2
1.883331,-3.156272,-0.276337,2
-2.739164,-2.16784,4.028964,2
-2.519814,2.893383,-0.4491906,2
-1.098556,0.8500788,3.755042,2
-0.3814715,-1.471878,0.1484236,2
-1.5088,-1.957367,5.239964,2
0.2953837,-2.565544,-0.9065145,2
-1.455601,-6.507712,4.234516,2
2.96581,3.029429,-0.8210273,2
0.8941062,0.5047947,5.316243,2
-3.648411,1.566411,-2.752217,2
3.746515,-0.2427881,1.873371,2
-2.732619,-0.6682261,1.204702,2
-0.2979396,-1.464379,2.052028,2
5.084834,-2.734686,-2.0445,2
3.668543,-4.129444,4.510403,2
-5.234294,3.376536,-0.6287515,2
3.107282,3.157263,6.564192,2
1.263883,-2.273074,-4.73078,2
2.00673,-2.901646,0.6389323,2
1.564927,-4.635948,1.472271,2
-3.443766,2.671811,1.964837,2
-2.077176,-0.2060344,-2.148921,2
-0.1978189,-5.25484,0.6407388,2
1.598787,-1.150763,-3.813669,2
0.4937305,4.184748,4.076734,2
3.559815,2.683231,2.792635,2
-0.6070062,-5.26743,0.588055,2
-3.069798,2.921481,-0.5057467,2
2.220496,-2.960297,0.8268571,2
-5.838797,-1.188735,2.010014,2
-0.6767248,6.614396,1.235549,2
-0.3961536,3.213444,0.2725466,2
-1.1085,0.6563444,6.065778,2
-4.336126,-3.231944,2.012579,2
1.178765,-1.87288,5.814973,2
-1.941379,3.33113,-4.327779,2
0.008128069,-2.517313,1.125482,2
-2.782534,1.211172,-2.595866,2
-4.770282,4.453332,0.07458127,2
-0.1336568,0.6202189,-0.32682,2
-1.622752,-2.685083,-5.697222,2
-0.3926941,4.582314,-4.972728,2
2.893812,-2.772849,-5.58111,2
3.761822,0.8375366,-4.955896,2
-2.369809,-2.616509,-7.701871,2
-5.248944,-3.318315,-3.850369,2
-2.023955,0.7932941,-1.456168,2
3.669015,-0.5903276,4.991294,2
0.2142926,1.114604,-0.31111,2
-1.982968,-5.70245,-1.89499,2
-1.08896,3.611339,5.93066,2
5.491744,1.489262,1.99605,2
1.164466,-2.593486,-0.1723508,2
-1.88978,-1.130378,-0.8064836,2
2.958213,0.4932887,0.07846496,2
-0.9527743,0.5318725,2.529607,2
-2.405642,-3.759512,0.4742506,2
0.7097337,0.376005,-4.582812,2
1.251169,-0.1649526,-0.6668503,2
2.691934,-0.9034802,-0.2830244,2
4.414724,-0.7328438,1.092509,2
-7.025569,2.261951,-2.417861,2
1.927051,-2.068123,1.137463,2
-1.533714,-0.9314605,-0.5769305,2
2.379856,2.53336,0.4722709,2
1.10753,-6.067991,-0.7688389,2
5.523097,1.682912,6.283408,2
1.362398,0.5113904,-3.999202,2
-3.165903,0.4347524,2.51412,2
6.387508,-5.439273,2.975141,2
-1.6154,-4.144359,1.790375,2
0.2982882,3.111602,2.430254,2
-3.233665,3.61911,1.689588,2
-0.7221485,0.7000583,0.4187103,2
-3.18231,-2.673871,2.962733,2
0.4880486,-3.86234,-4.926924,2
0.885876,-1.35837,-0.2320844,2
4.419872,4.162047,4.27028,2
0.9427458,3.3255,0.7980857,2
1.900041,2.055249,-1.364739,2
0.4523788,-1.555019,-3.398596,2
2.935812,-3.739588,-2.435971,2
-4.997471,1.60936,0.5343553,2
1.78273,-0.2305766,-4.50473,2
2.675553,-0.4205683,3.787978,2
0.7521032,3.92692,-2.773507,2
-2.070227,0.9194031,1.280686,2
1.02425,-1.369198,4.671225,2
-6.092107,2.777138,-2.133764,2
3.000736,-3.304323,0.7796639,2
0.5838262,1.68413,-2.425544,2
5.67912,-0.1005359,-0.1784475,2
-1.041584,-2.543006,3.109204,2
0.4323519,-0.9002614,3.187455,2
2.434593,-1.362968,2.652755,2
1.559262,2.826316,-2.99732,2
7.163709,1.958183,4.835092,2
-0.101938,3.17642,2.543033,2
-2.628153,-0.253563,4.995124,2
-0.3906383,-0.4021129,2.899176,2
3.883383,2.395423,-0.1284234,2
-0.1072219,-2.04261,-0.05659407,2
-0.1192542,0.9417715,1.702334,2
3.157758,6.460398,1.723977,2
-1.069912,-4.775348,-0.5309079,2
0.9268324,-1.526029,2.561712,2
-5.233704,1.543572,1.690739,2
1.346109,-0.6676131,1.038503,2
-0.4786681,0.9935639,5.359561,2
-5.96451,1.18326,1.039251,2
3.520877,2.827412,1.394628,2
-0.3073581,-1.381675,0.8638124,2
6.663724,-4.448422,-0.4128964,2
2.440755,0.9170853,-3.450819,2
-0.4248996,-3.142687,1.902546,2
3.57414,1.412587,-2.627693,2
2.338076,0.4267432,0.6204286,2
3.992547,2.48695,-5.598168,2
-2.135379,5.741222,-1.835949,2
0.4561528,-3.983706,-1.965915,2
-0.04466124,5.381961,-3.093469,2
-1.072438,-0.4053225,0.480652,2
-1.243867,0.2260037,-2.649767,2
-6.9719,4.324254,3.454194,2
-1.045548,-0.7897105,0.8969957,2
-4.256829,-2.068193,-9.482627,2
2.331976,0.4673227,6.728412,2
-7.84659,-3.365855,4.087282,2
7.247825,-5.909715,0.1985459,2
-2.862248,-1.491997,-5.196373,2
-4.388342,-0.7993243,-2.754379,2
-1.772414,0.6946711,2.124064,2
0.5285532,-2.032989,1.22282,2
-5.245003,0.7892834,1.581749,2
4.011352,-1.813788,-4.592192,2
4.892448,1.673377,4.018903,2
-3.268758,1.771743,-2.803739,2
-1.123781,-1.262322,-3.809484,2
-2.486274,0.7246917,-1.663949,2
1.940859,1.538409,-0.4857599,2
-3.653413,-1.548443,4.179189,2
-6.041536,1.60262,1.428917,2
5.747879,1.361524,-1.805949,2
-0.05869537,0.7790818,-0.7710062,2
2.588932,-6.165571,-0.8774029,2
-1.372604,7.19394,1.915906,2
5.653621,3.988551,0.8513711,2
-2.839539,5.249275,0.2103143,2
-0.2039446,2.354881,-4.474215,2
0.8025108,-0.4010434,-2.571119,2
-1.976681,3.0932,1.741864,2
-0.1680746,3.427764,1.397416,2
5.311834,-2.229388,3.549359,2
2.651291,1.682682,-0.08112159,2
6.933685,-1.508769,-2.521124,2
3.978823,2.386428,-1.487218,2
2.377309,2.137458,1.055532,2
-0.2128159,2.122509,-0.05893863,2
1.875357,2.307338,-5.183204,2
-1.00294,1.979053,1.874058,2
2.502218,-0.3992083,1.815174,2
4.493396,1.024049,-0.9673014,2
0.115232,-0.8651327,5.024885,2
0.9802681,1.890776,1.681311,2
1.080192,-0.6882419,1.869857,2
2.075016,-0.8435984,5.010691,2
1.10094,1.799926,-0.3689422,2
3.789117,-4.632595,-2.691217,2
5.257907,9.103975,4.565313,2
0.1882316,-3.904892,-1.993112,2
1.943879,2.012915,-0.2442778,2
2.075994,-0.6257136,-0.04690891,2
5.309885,-1.799667,1.16103,2
1.448928,-7.414156,-3.728217,2
1.283893,-1.23663,4.567132,2
2.076752,-1.890981,2.146421,2
-2.522585,-0.6111432,2.253856,2
7.864556,1.761767,-1.679441,2
-2.84233,-4.885815,0.503043,2
3.009396,-1.065114,2.164222,2
-3.273504,-4.6652,-1.130332,2
-0.4807812,1.587906,-4.548273,2
-2.226771,-2.733694,2.805205,2
-0.003118659,-3.95916,-1.407079,2
-3.284969,1.824634,2.734507,2
3.733898,4.388027,1.083598,2
-0.8347441,-2.18729,1.229859,2
3.033981,-1.222419,3.969822,2
1.155672,3.858163,2.60495,2
3.358897,-1.027027,-0.6343606,2
-3.88689,-5.18949,-1.789037,2
0.7883284,5.584366,0.6578878,2
0.808499,0.8842943,-0.6877014,2
-3.239599,0.07157519,-2.635429,2
-4.040467,-4.133659,-0.4718874,2
-4.40666,1.116417,1.309244,2
2.177722,-2.906242,-0.5382854,2
-0.5423036,2.754569,-2.56561,2
-4.680035,6.311411,-0.9817531,2
0.3397221,-4.130182,-1.01588,2
-2.569937,1.606615,0.4930642,2
-0.008597723,2.775126,3.716914,2
-0.4032857,-0.2865252,0.9624962,2
-0.7338297,4.09292,1.401296,2
-4.953256,1.546696,2.078953,2
-1.460271,1.317705,-2.201737,2
5.009099,-3.105473,-2.461173,2
-0.3860498,6.676989,2.408224,2
0.328537,3.946375,1.83699,2
2.975795,0.2422899,3.540576,2
-2.281982,5.795712,-1.732154,2
-0.7550154,-0.8253743,-5.0125,2
6.163693,4.126769,-1.222802,2
-3.508145,-5.291994,-1.61015,2
-0.5110323,0.5576283,-3.284502,2
1.432413,-2.198103,-5.593888,2
-0.4250549,-0.6164634,1.152038,2
-7.859106,-0.7170842,-1.403426,2
0.5771182,1.85594,-0.4034601,2
0.3978062,-1.407337,1.799775,2
5.946682,-2.297922,0.2049366,2
