% This Fundamental Clustering Problems Suite (FCPS) may serve as a minimal test for new invented cluster algorithms.
%
% Every new invented algorithm should at least cluster the FCPS correctly.
%
% The data sets may be used as long as the following citation is referenced in any publication
% concering any of this data:
%
% Alfred Ultsch, Clustering with SOM: U*C, in Proc. Workshop on Self Organizing Feature Maps ,pp 31-37 Paris 2005.
%
% main problem: none, i.e clear defined clusters
%
@relation Hepta

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE z REAL
@ATTRIBUTE class {1,2,3,4,5,6,7}

@data
-0.749873,0.616942,-2.862605,7
-0.108157,-0.083104,-3.909294,7
-0.410898,0.467216,-3.64399,7
0.662499,-0.378195,-2.900845,7
-0.057589,0.548771,-3.072026,7
0.64518,-0.276585,-2.877792,7
0.257191,0.114881,-2.929682,7
-0.169119,0.400328,-2.853299,7
0.228327,-0.513736,-3.600658,7
-0.512238,0.372109,-3.357134,7
-0.510091,-0.617806,-3.543896,7
-0.001328,0.275274,-2.367165,7
-0.086874,0.138084,-3.152736,7
-0.558094,-0.138533,-2.731829,7
0.640575,-0.52869,-2.882579,7
0.033866,0.301424,-2.949164,7
-0.530334,0.571733,-3.122279,7
0.488731,0.68226,-3.026392,7
-0.320178,-0.530404,-2.430535,7
0.143306,0.578726,-3.657507,7
-0.36578,-0.491918,-2.483666,7
0.660425,-0.259537,-3.671958,7
0.647696,0.44422,-2.807808,7
-0.110876,0.163359,-3.038903,7
-0.694187,0.258777,-2.411717,7
0.175738,-0.053478,-2.733752,7
0.396046,-0.858377,-3.126866,7
-0.406362,-0.334541,-2.885598,7
-0.299275,0.071281,-3.642585,7
-0.506192,0.433538,-2.608597,7

