@relation banana1

@attribute x numeric
@attribute y numeric
@attribute class {Class 1, Class 2}

@data
0.217,0.639,Class 1
0.213,0.620,Class 1
0.223,0.585,Class 1
0.222,0.580,Class 1
0.222,0.615,Class 1
0.222,0.620,Class 1
0.221,0.608,Class 1
0.209,0.611,Class 1
0.188,0.631,Class 1
0.231,0.582,Class 1
0.222,0.637,Class 1
0.210,0.648,Class 1
0.218,0.597,Class 1
0.218,0.623,Class 1
0.211,0.613,Class 1
0.228,0.612,Class 1
0.189,0.637,Class 1
0.221,0.619,Class 1
0.223,0.607,Class 1
0.249,0.641,Class 1
0.219,0.606,Class 1
0.245,0.637,Class 1
0.212,0.629,Class 1
0.194,0.595,Class 1
0.223,0.594,Class 1
0.209,0.645,Class 1
0.233,0.612,Class 1
0.220,0.625,Class 1
0.236,0.599,Class 1
0.222,0.655,Class 1
0.246,0.611,Class 1
0.225,0.626,Class 1
0.206,0.577,Class 1
0.224,0.636,Class 1
0.207,0.604,Class 1
0.215,0.629,Class 1
0.226,0.634,Class 1
0.198,0.605,Class 1
0.219,0.635,Class 1
0.215,0.642,Class 1
0.199,0.635,Class 1
0.216,0.617,Class 1
0.239,0.625,Class 1
0.205,0.626,Class 1
0.212,0.629,Class 1
0.221,0.605,Class 1
0.245,0.618,Class 1
0.209,0.629,Class 1
0.225,0.635,Class 1
0.197,0.583,Class 1
0.215,0.621,Class 1
0.204,0.635,Class 1
0.214,0.605,Class 1
0.203,0.634,Class 1
0.224,0.656,Class 1
0.237,0.646,Class 1
0.226,0.651,Class 1
0.255,0.637,Class 1
0.206,0.616,Class 1
0.232,0.616,Class 1
0.221,0.609,Class 1
0.207,0.627,Class 1
0.237,0.643,Class 1
0.222,0.644,Class 1
0.213,0.628,Class 1
0.208,0.613,Class 1
0.223,0.661,Class 1
0.220,0.642,Class 1
0.220,0.639,Class 1
0.200,0.663,Class 1
0.211,0.641,Class 1
0.231,0.607,Class 1
0.224,0.630,Class 1
0.227,0.661,Class 1
0.206,0.606,Class 1
0.207,0.655,Class 1
0.201,0.648,Class 1
0.226,0.642,Class 1
0.231,0.650,Class 1
0.213,0.651,Class 1
0.249,0.680,Class 1
0.219,0.664,Class 1
0.219,0.653,Class 1
0.183,0.657,Class 1
0.225,0.666,Class 1
0.210,0.649,Class 1
0.219,0.638,Class 1
0.182,0.620,Class 1
0.202,0.661,Class 1
0.224,0.624,Class 1
0.196,0.654,Class 1
0.217,0.687,Class 1
0.197,0.669,Class 1
0.254,0.668,Class 1
0.221,0.657,Class 1
0.232,0.660,Class 1
0.230,0.672,Class 1
0.206,0.689,Class 1
0.211,0.697,Class 1
0.200,0.665,Class 1
0.221,0.659,Class 1
0.239,0.644,Class 1
0.218,0.664,Class 1
0.191,0.649,Class 1
0.202,0.637,Class 1
0.223,0.648,Class 1
0.219,0.674,Class 1
0.206,0.671,Class 1
0.229,0.649,Class 1
0.230,0.671,Class 1
0.232,0.653,Class 1
0.219,0.673,Class 1
0.211,0.672,Class 1
0.221,0.654,Class 1
0.195,0.666,Class 1
0.211,0.690,Class 1
0.240,0.699,Class 1
0.186,0.685,Class 1
0.199,0.683,Class 1
0.230,0.653,Class 1
0.204,0.661,Class 1
0.227,0.664,Class 1
0.222,0.710,Class 1
0.218,0.683,Class 1
0.192,0.677,Class 1
0.215,0.680,Class 1
0.223,0.683,Class 1
0.209,0.698,Class 1
0.227,0.677,Class 1
0.241,0.695,Class 1
0.206,0.682,Class 1
0.243,0.702,Class 1
0.236,0.710,Class 1
0.223,0.677,Class 1
0.224,0.687,Class 1
0.211,0.667,Class 1
0.250,0.659,Class 1
0.227,0.668,Class 1
0.219,0.728,Class 1
0.224,0.693,Class 1
0.220,0.675,Class 1
0.211,0.692,Class 1
0.230,0.685,Class 1
0.219,0.694,Class 1
0.227,0.676,Class 1
0.240,0.724,Class 1
0.209,0.711,Class 1
0.239,0.683,Class 1
0.210,0.682,Class 1
0.225,0.703,Class 1
0.233,0.659,Class 1
0.220,0.691,Class 1
0.239,0.701,Class 1
0.224,0.680,Class 1
0.221,0.730,Class 1
0.222,0.703,Class 1
0.196,0.686,Class 1
0.231,0.709,Class 1
0.225,0.700,Class 1
0.209,0.719,Class 1
0.234,0.696,Class 1
0.209,0.734,Class 1
0.238,0.694,Class 1
0.235,0.689,Class 1
0.228,0.723,Class 1
0.206,0.691,Class 1
0.221,0.681,Class 1
0.209,0.713,Class 1
0.228,0.689,Class 1
0.213,0.702,Class 1
0.239,0.681,Class 1
0.211,0.679,Class 1
0.243,0.710,Class 1
0.243,0.733,Class 1
0.221,0.714,Class 1
0.229,0.698,Class 1
0.226,0.662,Class 1
0.232,0.692,Class 1
0.233,0.740,Class 1
0.234,0.721,Class 1
0.219,0.709,Class 1
0.267,0.684,Class 1
0.230,0.710,Class 1
0.219,0.709,Class 1
0.214,0.698,Class 1
0.228,0.705,Class 1
0.233,0.729,Class 1
0.221,0.747,Class 1
0.218,0.703,Class 1
0.251,0.691,Class 1
0.212,0.746,Class 1
0.257,0.767,Class 1
0.234,0.703,Class 1
0.258,0.707,Class 1
0.214,0.748,Class 1
0.209,0.743,Class 1
0.232,0.728,Class 1
0.257,0.728,Class 1
0.246,0.721,Class 1
0.243,0.724,Class 1
0.228,0.770,Class 1
0.217,0.708,Class 1
0.232,0.720,Class 1
0.239,0.732,Class 1
0.242,0.757,Class 1
0.240,0.731,Class 1
0.214,0.749,Class 1
0.214,0.727,Class 1
0.217,0.757,Class 1
0.230,0.769,Class 1
0.244,0.749,Class 1
0.237,0.740,Class 1
0.232,0.754,Class 1
0.246,0.728,Class 1
0.250,0.738,Class 1
0.239,0.764,Class 1
0.228,0.746,Class 1
0.248,0.747,Class 1
0.232,0.786,Class 1
0.214,0.784,Class 1
0.239,0.739,Class 1
0.217,0.710,Class 1
0.243,0.765,Class 1
0.214,0.777,Class 1
0.244,0.761,Class 1
0.256,0.754,Class 1
0.225,0.727,Class 1
0.232,0.761,Class 1
0.241,0.770,Class 1
0.233,0.701,Class 1
0.217,0.744,Class 1
0.240,0.745,Class 1
0.259,0.783,Class 1
0.248,0.748,Class 1
0.247,0.756,Class 1
0.230,0.787,Class 1
0.243,0.777,Class 1
0.234,0.783,Class 1
0.234,0.741,Class 1
0.226,0.766,Class 1
0.239,0.768,Class 1
0.237,0.795,Class 1
0.229,0.772,Class 1
0.241,0.742,Class 1
0.229,0.744,Class 1
0.245,0.760,Class 1
0.251,0.776,Class 1
0.245,0.772,Class 1
0.225,0.763,Class 1
0.233,0.722,Class 1
0.261,0.770,Class 1
0.237,0.763,Class 1
0.237,0.751,Class 1
0.241,0.753,Class 1
0.225,0.757,Class 1
0.251,0.784,Class 1
0.252,0.736,Class 1
0.248,0.779,Class 1
0.239,0.774,Class 1
0.256,0.745,Class 1
0.243,0.755,Class 1
0.255,0.785,Class 1
0.220,0.780,Class 1
0.251,0.757,Class 1
0.239,0.752,Class 1
0.266,0.776,Class 1
0.219,0.786,Class 1
0.232,0.794,Class 1
0.253,0.726,Class 1
0.244,0.756,Class 1
0.245,0.803,Class 1
0.242,0.758,Class 1
0.248,0.792,Class 1
0.227,0.796,Class 1
0.247,0.777,Class 1
0.232,0.770,Class 1
0.238,0.801,Class 1
0.233,0.751,Class 1
0.233,0.774,Class 1
0.250,0.776,Class 1
0.243,0.756,Class 1
0.258,0.797,Class 1
0.256,0.824,Class 1
0.244,0.798,Class 1
0.246,0.756,Class 1
0.263,0.757,Class 1
0.274,0.772,Class 1
0.245,0.782,Class 1
0.256,0.787,Class 1
0.235,0.778,Class 1
0.256,0.746,Class 1
0.247,0.789,Class 1
0.252,0.789,Class 1
0.262,0.789,Class 1
0.242,0.775,Class 1
0.243,0.807,Class 1
0.260,0.766,Class 1
0.263,0.795,Class 1
0.252,0.801,Class 1
0.257,0.795,Class 1
0.245,0.785,Class 1
0.252,0.792,Class 1
0.258,0.799,Class 1
0.243,0.796,Class 1
0.265,0.792,Class 1
0.259,0.818,Class 1
0.268,0.787,Class 1
0.257,0.810,Class 1
0.242,0.804,Class 1
0.252,0.794,Class 1
0.253,0.809,Class 1
0.275,0.781,Class 1
0.251,0.787,Class 1
0.255,0.792,Class 1
0.270,0.818,Class 1
0.252,0.805,Class 1
0.261,0.810,Class 1
0.245,0.822,Class 1
0.256,0.793,Class 1
0.273,0.795,Class 1
0.242,0.812,Class 1
0.244,0.820,Class 1
0.269,0.796,Class 1
0.266,0.810,Class 1
0.262,0.804,Class 1
0.272,0.780,Class 1
0.282,0.806,Class 1
0.272,0.793,Class 1
0.283,0.813,Class 1
0.263,0.835,Class 1
0.262,0.797,Class 1
0.269,0.804,Class 1
0.256,0.790,Class 1
0.278,0.825,Class 1
0.261,0.780,Class 1
0.263,0.797,Class 1
0.226,0.832,Class 1
0.291,0.812,Class 1
0.262,0.788,Class 1
0.249,0.807,Class 1
0.282,0.814,Class 1
0.243,0.825,Class 1
0.253,0.786,Class 1
0.269,0.800,Class 1
0.272,0.810,Class 1
0.269,0.777,Class 1
0.275,0.804,Class 1
0.272,0.801,Class 1
0.253,0.795,Class 1
0.265,0.793,Class 1
0.265,0.815,Class 1
0.255,0.835,Class 1
0.249,0.824,Class 1
0.262,0.810,Class 1
0.257,0.834,Class 1
0.277,0.789,Class 1
0.269,0.833,Class 1
0.251,0.818,Class 1
0.273,0.821,Class 1
0.263,0.832,Class 1
0.258,0.812,Class 1
0.247,0.824,Class 1
0.278,0.799,Class 1
0.274,0.843,Class 1
0.270,0.821,Class 1
0.258,0.820,Class 1
0.276,0.825,Class 1
0.261,0.813,Class 1
0.275,0.799,Class 1
0.273,0.815,Class 1
0.262,0.863,Class 1
0.270,0.817,Class 1
0.270,0.804,Class 1
0.275,0.810,Class 1
0.266,0.816,Class 1
0.261,0.816,Class 1
0.290,0.812,Class 1
0.275,0.811,Class 1
0.266,0.802,Class 1
0.292,0.797,Class 1
0.260,0.800,Class 1
0.263,0.840,Class 1
0.276,0.838,Class 1
0.261,0.831,Class 1
0.277,0.821,Class 1
0.284,0.835,Class 1
0.243,0.840,Class 1
0.269,0.827,Class 1
0.280,0.820,Class 1
0.278,0.831,Class 1
0.264,0.824,Class 1
0.293,0.841,Class 1
0.252,0.828,Class 1
0.277,0.829,Class 1
0.276,0.829,Class 1
0.287,0.858,Class 1
0.281,0.832,Class 1
0.288,0.832,Class 1
0.267,0.806,Class 1
0.284,0.812,Class 1
0.280,0.860,Class 1
0.258,0.823,Class 1
0.290,0.860,Class 1
0.269,0.801,Class 1
0.270,0.849,Class 1
0.289,0.831,Class 1
0.279,0.846,Class 1
0.283,0.824,Class 1
0.298,0.817,Class 1
0.299,0.818,Class 1
0.277,0.837,Class 1
0.255,0.857,Class 1
0.269,0.804,Class 1
0.294,0.819,Class 1
0.277,0.833,Class 1
0.269,0.814,Class 1
0.258,0.825,Class 1
0.263,0.844,Class 1
0.273,0.851,Class 1
0.293,0.798,Class 1
0.292,0.844,Class 1
0.272,0.822,Class 1
0.295,0.817,Class 1
0.295,0.828,Class 1
0.300,0.835,Class 1
0.304,0.861,Class 1
0.303,0.821,Class 1
0.274,0.834,Class 1
0.303,0.834,Class 1
0.298,0.816,Class 1
0.310,0.835,Class 1
0.286,0.835,Class 1
0.282,0.848,Class 1
0.310,0.841,Class 1
0.270,0.859,Class 1
0.283,0.825,Class 1
0.269,0.846,Class 1
0.306,0.849,Class 1
0.298,0.823,Class 1
0.275,0.826,Class 1
0.285,0.842,Class 1
0.323,0.812,Class 1
0.291,0.859,Class 1
0.301,0.823,Class 1
0.289,0.878,Class 1
0.278,0.801,Class 1
0.298,0.818,Class 1
0.294,0.860,Class 1
0.287,0.840,Class 1
0.310,0.869,Class 1
0.284,0.854,Class 1
0.298,0.857,Class 1
0.288,0.838,Class 1
0.271,0.801,Class 1
0.309,0.851,Class 1
0.306,0.841,Class 1
0.303,0.891,Class 1
0.287,0.846,Class 1
0.295,0.866,Class 1
0.274,0.826,Class 1
0.296,0.812,Class 1
0.306,0.841,Class 1
0.314,0.881,Class 1
0.299,0.863,Class 1
0.308,0.825,Class 1
0.314,0.805,Class 1
0.307,0.870,Class 1
0.294,0.854,Class 1
0.310,0.848,Class 1
0.297,0.858,Class 1
0.290,0.858,Class 1
0.296,0.869,Class 1
0.288,0.860,Class 1
0.325,0.877,Class 1
0.289,0.867,Class 1
0.316,0.868,Class 1
0.317,0.842,Class 1
0.267,0.861,Class 1
0.303,0.866,Class 1
0.309,0.840,Class 1
0.306,0.877,Class 1
0.310,0.851,Class 1
0.313,0.870,Class 1
0.305,0.868,Class 1
0.303,0.843,Class 1
0.309,0.866,Class 1
0.315,0.858,Class 1
0.300,0.841,Class 1
0.310,0.871,Class 1
0.317,0.852,Class 1
0.299,0.884,Class 1
0.306,0.851,Class 1
0.316,0.874,Class 1
0.308,0.855,Class 1
0.305,0.836,Class 1
0.301,0.876,Class 1
0.329,0.848,Class 1
0.318,0.863,Class 1
0.306,0.886,Class 1
0.328,0.845,Class 1
0.292,0.830,Class 1
0.307,0.872,Class 1
0.312,0.842,Class 1
0.308,0.872,Class 1
0.307,0.838,Class 1
0.330,0.856,Class 1
0.318,0.872,Class 1
0.320,0.869,Class 1
0.327,0.895,Class 1
0.322,0.905,Class 1
0.316,0.883,Class 1
0.323,0.854,Class 1
0.326,0.893,Class 1
0.320,0.880,Class 1
0.304,0.867,Class 1
0.308,0.874,Class 1
0.346,0.883,Class 1
0.331,0.854,Class 1
0.323,0.864,Class 1
0.348,0.870,Class 1
0.334,0.851,Class 1
0.338,0.844,Class 1
0.331,0.885,Class 1
0.328,0.902,Class 1
0.337,0.862,Class 1
0.330,0.855,Class 1
0.356,0.866,Class 1
0.338,0.860,Class 1
0.353,0.875,Class 1
0.340,0.859,Class 1
0.345,0.847,Class 1
0.357,0.855,Class 1
0.339,0.836,Class 1
0.360,0.836,Class 1
0.327,0.869,Class 1
0.339,0.855,Class 1
0.346,0.871,Class 1
0.382,0.837,Class 1
0.345,0.868,Class 1
0.351,0.846,Class 1
0.330,0.847,Class 1
0.351,0.862,Class 1
0.347,0.857,Class 1
0.353,0.866,Class 1
0.342,0.870,Class 1
0.335,0.891,Class 1
0.351,0.870,Class 1
0.357,0.851,Class 1
0.335,0.848,Class 1
0.350,0.876,Class 1
0.349,0.836,Class 1
0.360,0.866,Class 1
0.360,0.889,Class 1
0.357,0.885,Class 1
0.388,0.857,Class 1
0.371,0.884,Class 1
0.336,0.859,Class 1
0.334,0.846,Class 1
0.362,0.878,Class 1
0.333,0.839,Class 1
0.330,0.849,Class 1
0.357,0.880,Class 1
0.343,0.881,Class 1
0.356,0.892,Class 1
0.339,0.877,Class 1
0.357,0.893,Class 1
0.339,0.881,Class 1
0.350,0.891,Class 1
0.360,0.860,Class 1
0.355,0.835,Class 1
0.343,0.872,Class 1
0.374,0.843,Class 1
0.353,0.850,Class 1
0.368,0.887,Class 1
0.331,0.894,Class 1
0.366,0.855,Class 1
0.332,0.869,Class 1
0.367,0.864,Class 1
0.355,0.864,Class 1
0.362,0.866,Class 1
0.377,0.879,Class 1
0.363,0.860,Class 1
0.354,0.841,Class 1
0.341,0.857,Class 1
0.376,0.858,Class 1
0.329,0.880,Class 1
0.356,0.852,Class 1
0.350,0.886,Class 1
0.338,0.864,Class 1
0.350,0.857,Class 1
0.366,0.886,Class 1
0.374,0.877,Class 1
0.365,0.847,Class 1
0.383,0.872,Class 1
0.344,0.898,Class 1
0.367,0.888,Class 1
0.370,0.885,Class 1
0.364,0.886,Class 1
0.359,0.899,Class 1
0.378,0.850,Class 1
0.353,0.842,Class 1
0.361,0.862,Class 1
0.371,0.863,Class 1
0.386,0.902,Class 1
0.385,0.886,Class 1
0.366,0.901,Class 1
0.362,0.886,Class 1
0.397,0.863,Class 1
0.381,0.872,Class 1
0.401,0.878,Class 1
0.380,0.852,Class 1
0.381,0.892,Class 1
0.389,0.860,Class 1
0.368,0.880,Class 1
0.352,0.886,Class 1
0.380,0.886,Class 1
0.381,0.878,Class 1
0.359,0.873,Class 1
0.393,0.875,Class 1
0.377,0.870,Class 1
0.370,0.861,Class 1
0.395,0.864,Class 1
0.385,0.872,Class 1
0.372,0.869,Class 1
0.382,0.902,Class 1
0.391,0.869,Class 1
0.390,0.884,Class 1
0.375,0.834,Class 1
0.379,0.856,Class 1
0.394,0.850,Class 1
0.407,0.862,Class 1
0.375,0.884,Class 1
0.394,0.880,Class 1
0.392,0.887,Class 1
0.414,0.880,Class 1
0.408,0.874,Class 1
0.376,0.854,Class 1
0.404,0.866,Class 1
0.402,0.890,Class 1
0.382,0.860,Class 1
0.378,0.876,Class 1
0.403,0.864,Class 1
0.398,0.881,Class 1
0.385,0.877,Class 1
0.401,0.881,Class 1
0.399,0.888,Class 1
0.408,0.868,Class 1
0.392,0.903,Class 1
0.401,0.865,Class 1
0.409,0.867,Class 1
0.395,0.864,Class 1
0.370,0.882,Class 1
0.392,0.873,Class 1
0.396,0.882,Class 1
0.382,0.865,Class 1
0.408,0.855,Class 1
0.395,0.894,Class 1
0.404,0.897,Class 1
0.391,0.877,Class 1
0.379,0.880,Class 1
0.389,0.855,Class 1
0.411,0.824,Class 1
0.393,0.883,Class 1
0.396,0.825,Class 1
0.409,0.864,Class 1
0.398,0.892,Class 1
0.410,0.888,Class 1
0.394,0.868,Class 1
0.392,0.843,Class 1
0.411,0.861,Class 1
0.406,0.877,Class 1
0.422,0.852,Class 1
0.408,0.893,Class 1
0.406,0.903,Class 1
0.400,0.908,Class 1
0.429,0.858,Class 1
0.406,0.864,Class 1
0.418,0.857,Class 1
0.428,0.831,Class 1
0.439,0.872,Class 1
0.414,0.872,Class 1
0.431,0.873,Class 1
0.416,0.846,Class 1
0.401,0.877,Class 1
0.401,0.872,Class 1
0.422,0.866,Class 1
0.428,0.849,Class 1
0.463,0.868,Class 1
0.435,0.895,Class 1
0.413,0.872,Class 1
0.430,0.893,Class 1
0.434,0.855,Class 1
0.415,0.882,Class 1
0.411,0.854,Class 1
0.442,0.871,Class 1
0.420,0.868,Class 1
0.442,0.866,Class 1
0.431,0.877,Class 1
0.427,0.865,Class 1
0.426,0.882,Class 1
0.430,0.846,Class 1
0.445,0.880,Class 1
0.423,0.845,Class 1
0.430,0.878,Class 1
0.429,0.848,Class 1
0.460,0.852,Class 1
0.431,0.861,Class 1
0.454,0.847,Class 1
0.418,0.837,Class 1
0.436,0.855,Class 1
0.451,0.819,Class 1
0.423,0.873,Class 1
0.463,0.863,Class 1
0.456,0.850,Class 1
0.442,0.863,Class 1
0.449,0.877,Class 1
0.449,0.878,Class 1
0.468,0.878,Class 1
0.452,0.864,Class 1
0.451,0.850,Class 1
0.462,0.844,Class 1
0.464,0.860,Class 1
0.459,0.864,Class 1
0.449,0.880,Class 1
0.451,0.858,Class 1
0.462,0.861,Class 1
0.459,0.901,Class 1
0.469,0.852,Class 1
0.442,0.878,Class 1
0.468,0.872,Class 1
0.452,0.866,Class 1
0.437,0.861,Class 1
0.454,0.857,Class 1
0.428,0.861,Class 1
0.468,0.827,Class 1
0.452,0.830,Class 1
0.473,0.880,Class 1
0.472,0.890,Class 1
0.457,0.870,Class 1
0.435,0.892,Class 1
0.441,0.881,Class 1
0.459,0.891,Class 1
0.448,0.863,Class 1
0.461,0.860,Class 1
0.442,0.853,Class 1
0.479,0.875,Class 1
0.456,0.839,Class 1
0.453,0.890,Class 1
0.457,0.851,Class 1
0.456,0.854,Class 1
0.481,0.842,Class 1
0.474,0.847,Class 1
0.452,0.860,Class 1
0.474,0.830,Class 1
0.481,0.866,Class 1
0.448,0.838,Class 1
0.463,0.883,Class 1
0.476,0.862,Class 1
0.480,0.890,Class 1
0.459,0.859,Class 1
0.484,0.875,Class 1
0.453,0.882,Class 1
0.507,0.848,Class 1
0.461,0.872,Class 1
0.467,0.842,Class 1
0.467,0.843,Class 1
0.492,0.844,Class 1
0.457,0.855,Class 1
0.492,0.824,Class 1
0.485,0.838,Class 1
0.452,0.862,Class 1
0.477,0.821,Class 1
0.475,0.832,Class 1
0.483,0.829,Class 1
0.484,0.831,Class 1
0.482,0.816,Class 1
0.516,0.868,Class 1
0.494,0.853,Class 1
0.499,0.825,Class 1
0.493,0.823,Class 1
0.494,0.852,Class 1
0.524,0.856,Class 1
0.485,0.850,Class 1
0.477,0.846,Class 1
0.471,0.811,Class 1
0.490,0.839,Class 1
0.511,0.845,Class 1
0.520,0.827,Class 1
0.498,0.828,Class 1
0.489,0.815,Class 1
0.486,0.867,Class 1
0.491,0.844,Class 1
0.489,0.831,Class 1
0.507,0.852,Class 1
0.495,0.840,Class 1
0.530,0.860,Class 1
0.484,0.855,Class 1
0.491,0.853,Class 1
0.505,0.860,Class 1
0.514,0.844,Class 1
0.505,0.815,Class 1
0.496,0.853,Class 1
0.504,0.810,Class 1
0.479,0.861,Class 1
0.530,0.850,Class 1
0.531,0.838,Class 1
0.511,0.831,Class 1
0.504,0.846,Class 1
0.505,0.844,Class 1
0.492,0.838,Class 1
0.499,0.867,Class 1
0.515,0.868,Class 1
0.488,0.843,Class 1
0.491,0.816,Class 1
0.500,0.855,Class 1
0.507,0.852,Class 1
0.515,0.836,Class 1
0.525,0.853,Class 1
0.511,0.839,Class 1
0.517,0.826,Class 1
0.532,0.813,Class 1
0.534,0.824,Class 1
0.517,0.834,Class 1
0.520,0.814,Class 1
0.504,0.819,Class 1
0.518,0.818,Class 1
0.520,0.816,Class 1
0.526,0.840,Class 1
0.520,0.808,Class 1
0.512,0.830,Class 1
0.527,0.822,Class 1
0.508,0.792,Class 1
0.543,0.813,Class 1
0.516,0.799,Class 1
0.517,0.813,Class 1
0.518,0.807,Class 1
0.515,0.805,Class 1
0.544,0.801,Class 1
0.535,0.803,Class 1
0.541,0.829,Class 1
0.512,0.810,Class 1
0.488,0.786,Class 1
0.508,0.820,Class 1
0.528,0.828,Class 1
