% source: http://cs.joensuu.fi/sipu/datasets/
%
% Synthetic 2-d data with N=5000 vectors and M=15 Gaussian clusters with different degree of cluster overlapping.
%
% P. Fränti and O. Virmajoki, "Iterative shrinking method for clustering problems", Pattern Recognition, 39 (5), 761-765, May 2006.
%
@RELATION s-set3

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL

@DATA
591819,302411
564182,292950
532772,295614
549553,326391
529110,294532
499490,301809
676195,228277
501995,330279
505519,287497
490706,329784
527268,332373
495066,364706
608558,305176
533394,295829
532084,311638
447666,300851
531727,296001
486932,387999
559918,291073
526093,315223
529462,306183
539431,339933
586115,270570
561109,308739
539696,297239
548610,181604
447711,328043
525539,188788
649353,297146
493179,348266
448285,383411
538627,245982
577626,300093
599136,285098
580588,470941
589063,292592
535169,347166
442259,351081
552676,353201
557135,307282
547156,278823
648989,319239
538545,105608
536255,382070
538795,308472
688776,298590
604897,299886
596667,288877
537465,294198
484331,299124
565461,223156
490282,326267
616559,338123
540171,306910
537262,225820
461359,283077
530835,203304
533538,319070
536194,244960
584091,285569
560861,292296
527175,215315
535478,294538
551990,334896
545264,319021
573206,327671
500889,295590
520494,242148
414026,299075
522811,295182
529733,285169
522442,383698
534217,355722
530430,311217
531068,336789
575388,178358
503135,331631
482534,370612
549422,231703
542195,295674
683753,249529
603889,234059
614879,299100
566047,378401
484969,351620
565417,305157
539702,232974
492940,219360
529510,287347
512428,308242
528214,266185
531277,334985
634612,357541
542633,266877
564283,311515
523286,416925
538268,295987
522533,163402
619722,343547
546521,329696
499942,188515
545817,338665
535074,433770
533763,289860
686472,332736
645635,298103
595205,362969
636131,336508
527647,286548
559517,326597
520044,230193
520808,299213
537581,292387
541691,95884
636836,342507
521670,270133
567928,259953
615428,239620
436605,281804
564784,287256
566297,187989
533351,352122
609507,378023
453287,424090
422255,179596
488210,278173
527208,296696
533457,295648
580581,261664
533095,290738
654697,144045
684938,261040
571180,306305
532880,295365
505703,301345
523560,306539
494118,400747
547546,217023
616933,393383
415506,198224
488534,301792
531599,303546
510379,262573
520593,402733
552878,319766
532894,296515
495733,339423
581647,350732
489682,376823
647473,303489
563884,283020
540386,348293
495872,218426
500610,376119
598550,391808
368612,331490
461280,372503
540215,229031
435839,276580
521831,294142
660355,314646
491898,267762
527118,293053
535139,399611
552769,313298
528063,366384
569449,264961
547075,303100
498186,304211
488591,290758
541269,296900
563655,247428
591571,348966
548396,125826
599686,310900
444592,247418
524163,243683
532371,290285
547630,337221
632963,456865
554789,321219
524836,393047
535956,333791
562792,434362
583604,309859
624073,373629
614267,251823
434763,289781
572836,210288
485255,356620
466362,280073
519332,290754
631827,314330
503934,290512
536105,225052
548647,294270
516251,387620
512642,290502
537178,289768
562513,245511
610437,311903
436488,382292
622508,313736
563940,339322
629531,283631
489433,331899
563815,325553
483882,365421
498939,237815
344048,265555
549643,296479
482375,344287
392826,143091
620514,294905
613367,265499
561324,272806
634361,276460
518284,296575
526572,291968
512400,338371
498955,289386
395828,212070
603534,307230
539678,317944
547744,217903
341390,170749
434482,302028
536941,231171
570112,307256
397352,412982
533388,296437
476472,299120
536378,328570
519545,369431
530046,284310
404084,407720
528127,275458
535946,315189
638697,306716
547681,233013
582388,313000
389787,197861
514456,289348
551915,293823
558960,300689
523353,319429
530333,265270
536205,287798
483126,342645
585377,333764
579703,136583
447325,349219
514185,337302
548084,202488
543529,264577
605608,280993
532875,295207
506041,304669
619241,320947
512187,407952
478925,281896
551123,183877
563506,245901
537664,222608
561522,313998
510526,325725
549070,227118
514531,247092
600756,309087
602230,126147
466134,455217
508505,430546
520792,293439
492250,403947
567156,323051
610479,314538
537582,246686
529866,275459
518398,389173
439219,305769
755752,335311
553330,320394
533907,289515
546979,299981
520972,294834
480845,384812
617386,266256
548048,274321
387690,265578
393136,302875
533757,290880
536245,220478
528593,294072
647942,395074
515797,448174
410194,277834
476695,382107
564312,205721
549342,411309
582131,300010
597907,260427
508117,391045
464185,286487
524685,310662
264404,357298
226420,347645
301584,484701
228386,347570
295514,442073
119237,315629
286222,376096
224557,357528
229653,346884
227940,242348
217536,361207
166298,217280
232238,349933
227348,356313
328889,352611
222327,347485
246709,316959
273073,299054
286106,362861
220529,365323
256074,309931
264793,360923
230190,416636
229642,338813
266563,324261
205058,372663
256929,337924
184645,349901
238926,337428
213790,219209
198162,444339
271332,203534
254057,272621
236011,350191
223050,397693
196320,258844
188508,371731
251640,310877
197098,390774
279201,307552
228641,346369
232463,207520
215408,353411
197699,325673
225535,347488
223118,344592
227260,372484
223804,319104
276373,320376
126293,462324
257723,338206
196419,397960
256655,386767
211767,347459
233935,408435
219433,343843
328489,362098
216764,336413
283787,345560
206122,342135
308641,318672
191063,340940
220477,215001
193117,355634
233582,339645
298790,307365
254772,325039
199139,246625
232101,364618
165557,344125
200291,350453
279004,377770
136579,426660
178574,341671
348964,261568
176375,310548
225146,343352
218900,394333
174178,346242
189209,368298
213526,351511
278332,369892
124967,374172
145106,356393
263702,349555
242357,281579
196507,302594
235398,256579
179703,329666
252133,336836
212100,345133
357867,255601
268993,177857
190742,359153
272039,333050
235179,319398
220373,361237
207257,343505
261345,345099
248217,266860
219286,292775
278913,352104
180721,371540
234054,342531
219462,331808
186211,270417
333464,332046
219487,293942
198284,360542
263157,414996
209979,326797
219674,281849
241250,360988
251982,346274
295106,328152
244446,439979
244463,356541
257104,266224
245308,352623
226561,347572
214654,346206
184850,292744
276187,201809
233299,372316
252853,342369
140876,300973
329348,507857
266727,281807
308196,371865
261807,379004
230552,341659
255093,423038
216082,369167
243297,357739
245365,355382
233763,345373
183136,433352
185146,329672
227834,341863
219920,346857
248284,275787
219617,288995
196945,355289
188942,354918
229323,350180
190109,282009
222190,308575
246569,345039
236282,328486
242028,345990
222355,344824
202963,417895
193128,348751
206077,318186
233449,301155
200034,328033
222920,381430
149789,243552
209926,397604
231481,500405
246759,390068
267004,310665
249073,439033
323473,291395
220185,482077
271943,300583
233985,366440
229253,349235
182539,290559
201503,428888
219956,265701
238634,328278
278852,327923
159883,322421
268982,381670
274605,340965
269363,404277
236795,377812
316661,417975
226372,388051
235961,344110
221454,344475
201847,451764
206533,328918
219770,313056
178050,267605
199228,277810
206458,356138
272477,402275
183520,371884
278131,332217
234411,357284
101408,321457
223793,346327
245572,375610
209720,356137
116163,330871
280123,331964
228901,351782
229632,352050
229522,350203
234737,330022
299383,292149
241420,314600
215708,337534
279932,335916
204506,269686
245255,370327
228996,341481
363589,357586
217530,341051
363949,332854
233596,362139
230453,310245
208073,384064
236598,332936
260866,266754
245465,420584
310774,380404
197970,414038
244794,300356
235774,352079
277386,309185
227426,358565
292683,445089
196815,441484
232317,330706
105690,358077
152044,331168
228543,346860
312535,315330
223088,270467
211680,365202
224392,346788
228304,376824
190716,411597
314483,416009
279953,322349
239402,354643
177669,327160
249445,361544
132182,385315
197803,344224
247759,424567
229862,358857
227572,288255
239186,339323
209836,346987
242935,342404
222667,296327
258815,338749
165115,322507
227791,347022
238928,328262
173762,309330
223541,364277
200824,367232
163513,363078
247029,490336
234867,403744
217593,282895
228725,346997
192530,309373
177842,329276
198901,345538
227677,527817
102316,370232
227672,297477
232210,340794
270211,408308
234540,361720
225547,270769
225752,346903
259073,210513
307494,281474
269960,353929
218504,270228
259911,399400
238239,279840
244452,330108
179560,259579
201153,321376
233531,313220
315974,310747
271600,323443
230483,347016
233063,371831
201771,334785
169745,346890
246365,347212
267650,332300
228105,361347
219299,372849
197960,267785
222005,308277
226786,334204
158102,347643
198946,315839
121432,241527
289336,428782
202569,391660
265331,377856
232543,337960
220787,341925
254331,344749
207068,337958
232141,347122
283075,357110
232108,343102
197323,318977
229156,350225
182468,348573
272570,253563
325935,430270
157496,375183
190296,395802
397836,451809
465078,380683
419895,397286
513498,420937
413875,378194
444201,406302
555299,378527
447360,376884
409126,386981
434534,389408
512946,381757
501537,380646
453944,362044
443660,407675
437974,405509
388242,475514
358059,391443
441441,411355
363209,379360
436718,413914
431347,407701
446850,421310
460971,429408
454508,403061
447687,409404
440730,400777
452901,394088
418521,448005
537585,390939
619057,340483
447125,360599
372230,371262
328130,446897
503964,439408
399097,364848
429977,440501
420668,388181
437722,408851
362992,439857
433941,402961
436836,377938
442233,466274
399893,436877
434707,402512
435441,429737
428531,389063
416275,377374
368855,418447
443239,409674
446457,385648
527224,334681
468751,404521
435477,403923
493777,378624
408267,395976
418653,459821
456690,436979
513085,373467
443605,452201
433905,421673
451709,335221
463191,343383
442327,403544
449828,430854
483337,373974
496087,430012
416066,423502
429669,413829
507592,361379
473524,375325
387216,467206
461278,355267
411074,396258
401072,428948
439059,429163
409656,383439
445423,404289
479266,435870
398425,444795
503190,443256
447769,400101
406757,396497
417486,410808
416679,441802
424026,427143
427387,393414
487193,439609
498543,395123
454194,376470
503531,362006
444496,384483
471752,436776
455800,415339
440998,406810
455274,417327
453680,454340
479591,459513
414416,464729
473112,411502
440987,407233
367880,393080
439622,341205
473465,386966
451151,399928
314133,398666
454437,398575
378416,414520
438578,417942
426064,440155
396121,380196
439340,427027
465444,335111
508430,431170
452024,409597
428145,400869
441372,410131
370892,405683
440651,379935
467688,423568
444685,428707
537925,369892
452709,399097
422739,380163
519970,377994
463873,428879
483307,378980
421557,364612
479139,430705
408082,418484
463626,377882
420587,395736
510144,426821
369720,430916
436661,367892
496502,385256
453970,407749
405167,431114
449351,414170
386276,429289
447482,380472
487057,419491
417123,390478
352036,403986
422785,401319
440615,406477
420058,438582
478599,417818
434657,411923
448658,378110
440146,407214
443426,439634
458381,394080
434265,400575
443917,386101
432058,412202
422086,435481
434213,364386
536718,428351
410976,453347
495554,393437
479070,389997
443542,340897
515913,438358
391439,426653
338240,434095
549405,412323
439581,400198
455977,424810
386438,473476
398665,466950
426967,465788
437129,407856
427987,392320
500903,440838
420284,378528
461925,425769
491330,390152
503592,437423
484466,374359
411888,389992
434407,377935
417152,367296
439353,421510
491690,376480
463127,405604
523522,421036
460460,354449
462999,358338
462294,430854
425037,405183
446375,398790
449337,397143
449242,413180
548895,395309
401259,455980
415226,407322
414906,385119
407604,360204
420875,422299
412139,355067
474199,395798
431223,413097
363702,481328
338581,453145
364152,423549
403573,479850
444988,409119
465093,403472
384011,393561
433954,427934
447044,390008
373577,425752
413577,395617
434536,404043
491860,435365
329761,428877
379089,379399
555504,383065
460189,425427
417813,402395
429538,425624
497437,449623
442148,447891
426135,419217
469664,357273
460786,411841
406708,437695
325213,404836
492971,420304
439816,380825
435415,406317
529025,417483
441712,391853
479369,390183
434571,432133
434905,371086
446550,442458
356109,450797
448083,413864
379436,429277
460882,353241
390742,399611
323719,475838
441720,411212
447794,408964
345496,411363
435780,410225
405620,430927
426880,396342
425532,421129
418910,398309
482440,369680
454748,416690
445233,390817
460877,410762
503835,385151
442824,400998
452263,409711
487316,426397
327337,441976
443360,407165
422583,435558
496498,445761
434842,344346
455385,334397
436536,406717
462431,420487
390023,444232
466744,419567
471441,423864
500347,379760
444214,398317
412744,399924
412665,422847
429515,366967
434534,444786
459917,429610
423220,445545
455667,432822
439400,417658
445934,453486
401794,352553
445851,380408
508941,332479
438260,411065
412092,367366
454444,410704
444719,417415
470376,346079
433806,452593
462578,394294
512033,362994
440860,401780
433112,412965
426665,399387
458899,405322
410852,454171
456461,380999
459259,414963
451781,353109
414817,397561
402725,403310
516113,409765
441118,408636
456510,422926
403983,400956
321457,418287
455629,423554
492918,411027
480708,397762
429124,435679
434515,401230
442310,401921
418932,434763
408520,455166
477859,424472
442097,408794
439356,406415
434868,408711
349109,394420
521946,360719
368540,471484
437100,417067
824024,787559
818289,831273
789530,721998
771382,788167
749027,756974
764417,779711
762530,788411
734155,862290
907608,756878
804149,811987
768308,793393
766978,802312
760455,812471
814173,835300
750960,717743
749274,831911
805217,730053
752714,827633
745527,747746
732176,931588
783266,775643
666327,785996
783665,868106
705913,803026
789561,784563
805776,839319
763153,794604
741625,894463
743052,830814
624129,759255
774908,838742
769663,772884
720595,745032
731788,697118
760001,813633
776071,759063
701512,876777
792070,727537
847770,773529
741044,789504
725853,847961
854093,770793
760329,790509
793849,797489
737163,796121
758922,810408
679341,775488
732038,838729
872456,769425
790706,721114
742174,861372
838655,700402
829638,794205
833098,688619
751465,774399
754485,774571
765355,793480
768255,782765
758763,788610
693722,855432
749178,808367
727290,738567
790703,798093
745800,780114
696935,801426
776006,816488
798729,741893
738759,848362
657483,727026
741646,775489
686728,768701
835956,878936
723120,783200
764925,781215
812315,821918
801376,742348
884411,649033
759868,818710
828551,747254
784097,692956
765735,777773
854530,642161
781607,785314
682858,802663
720775,788062
703244,790894
699054,756195
805405,778565
764916,792332
798004,743676
781320,708973
762092,786522
726689,843276
591764,940347
798659,759452
757467,802343
763615,803502
806395,823798
858215,679541
882228,748981
785688,814117
732616,795574
745289,783219
773747,776875
837361,760711
710031,846700
693194,900410
773634,768375
729644,874348
774575,794290
761881,793879
766882,782124
751499,867089
848325,674697
752329,837530
829941,822767
715095,711960
783521,887957
692474,845855
821839,765086
821064,822414
734246,707053
709072,829554
724017,864672
737954,918027
785876,739373
781226,853391
800367,863227
765540,786896
766741,798072
779010,778429
782740,776580
774434,783593
734424,794141
939561,773864
837042,751041
820757,748773
777890,811903
636129,852106
907393,721034
747144,842991
754962,773723
772489,759886
787451,777554
714796,837285
827687,794675
784870,688481
736476,723806
699134,798736
738517,783694
762562,792421
755334,799969
696322,735102
862543,688819
603650,846384
767807,871104
768428,799924
716876,789640
765861,799774
692652,774628
860150,838700
787095,657128
906023,826024
866204,758084
759297,836489
760256,850092
663395,778483
807617,844396
871138,795761
799735,779632
795817,876432
695635,804521
757678,833741
862414,660256
778712,709770
759317,794819
734602,733992
815780,678303
778391,757064
795959,813541
720867,890091
656205,790465
703888,706743
772531,784268
781158,814333
723266,845676
836878,702128
886245,844062
711054,768680
711186,828040
841019,693715
860822,782226
763097,794878
783731,834547
761020,776267
763465,792532
715678,778073
794812,741758
737390,763744
813455,756834
858697,810783
767769,811649
833219,815682
824631,680858
765311,803570
674347,743027
861998,669682
677934,712884
709556,846146
784112,765147
607315,763008
669205,826892
774223,726412
763106,794287
767305,786774
841139,830204
701020,787352
868104,812458
700632,770064
734745,797339
785038,775065
745266,834527
793593,749967
856702,789298
770620,786990
782436,771494
762122,792489
754597,712212
788027,799038
756084,798397
745529,747285
880628,829478
774302,898594
670994,722867
769293,792448
773696,794736
868662,815464
769511,752763
729697,841805
851914,787452
729589,682475
814895,724796
831528,799294
769697,795809
785288,795240
686585,751748
834294,765964
816281,728672
893213,799516
682620,736749
772384,795690
847831,818531
781802,746718
732072,895412
751451,781436
746835,750652
758865,790386
680766,884233
694431,873552
801531,841983
788086,816938
745578,679666
915239,797756
765027,811957
634540,742794
784288,781699
789582,798790
788487,731313
868336,693070
765596,793374
773953,811832
798002,830921
679889,767482
755964,816047
847256,746461
799370,816251
806937,773661
824361,744995
741997,795885
776770,757344
773402,789866
650471,744837
815718,846105
742318,897152
824454,718060
816781,826068
869148,827393
783429,715692
840160,800326
766167,801324
827484,760498
626791,816108
696018,768899
782199,826208
756279,793816
729195,776202
653417,947322
766681,774557
900668,744312
777817,797381
721426,856173
819081,787946
767029,783094
800262,733570
761616,771503
791588,800488
765561,751377
821350,755248
769917,779079
763661,792673
785170,686138
721871,839182
734408,799812
693945,815312
666851,792912
730816,836341
740100,790097
761947,769338
724642,874456
827223,794418
658796,834673
774753,743673
352440,591366
368188,602688
306143,572842
434638,580776
430386,603025
397070,538156
239697,551539
400578,583900
359533,591107
291128,618687
388067,485773
246232,596373
367642,603960
373016,533577
350814,700642
343918,637750
265191,620553
383825,497647
444121,620876
368420,599288
307867,555034
342262,669768
354657,591749
387020,577132
304776,409398
300545,426496
370584,568695
427786,550297
375517,564247
301168,527030
340239,700854
365195,604735
373809,573829
393647,509849
344429,457456
363379,551368
393409,594209
351818,589158
369125,536966
298844,550555
368487,573051
368618,532592
358595,591279
433287,738044
385797,634982
399309,570386
392533,535907
372787,597191
468178,649024
424925,619883
455389,512860
367536,556687
243688,551373
365655,574231
342357,633859
356416,592273
381262,644117
396104,555689
320718,575026
307209,579017
398299,523676
367156,577396
390065,580581
364231,593643
359139,591456
359782,587414
355110,598032
390696,648670
324362,601415
419022,554520
333588,592986
347045,629050
366419,595245
392202,586608
380505,501069
360132,599607
323646,594995
410278,627101
362505,583068
310338,606951
388423,596624
398654,546946
308700,671353
416020,579490
412272,538545
285918,653094
329131,537432
338857,636327
276815,638078
334226,573740
339491,667775
343903,672140
351723,591168
345625,687294
330407,566767
312742,484784
415113,542512
485296,621966
350561,589333
376911,563380
312597,588881
301495,525752
327593,564629
308047,559674
367184,571096
326100,581935
419371,624638
363455,593724
366942,565041
345151,551945
253139,697431
400723,650047
315373,557220
346444,632503
420495,593820
345583,650228
362663,580100
419076,564989
402407,613491
385353,604300
384531,484484
281255,679071
401221,816081
383964,590239
359980,631673
337096,614298
346649,601528
344859,608309
354322,599302
435227,650474
290624,570054
375555,668174
275057,562020
423938,611480
292526,604469
313813,663352
416496,706840
353881,678292
367547,432917
318195,559269
382942,583910
329630,541942
340491,579152
481764,577718
320154,564410
347826,619797
373359,679905
283130,645818
378495,604077
357384,558067
357970,604433
358075,717906
332562,638516
354738,589658
390337,650204
354541,511951
369981,648415
360270,470948
301302,578434
435783,524060
365270,473848
455460,544965
389922,615648
271813,601943
301018,620885
348270,627371
340408,683479
346889,593338
328941,619258
345855,521278
340835,634845
332593,530848
334987,653413
300563,596240
315457,623532
323663,642779
330523,640262
303430,654656
300238,575417
331004,560148
359233,597215
337457,673725
355746,624245
308290,504455
377818,585862
201616,541807
399377,616443
312953,583716
364579,601987
381722,526403
203556,485688
222057,548649
357934,591338
396480,690814
276662,718324
416825,674571
267409,491283
370167,582623
361473,581275
360037,586072
306314,628647
289962,590113
364796,594746
391578,656900
354138,591281
380997,602289
385423,536931
389116,611862
419786,544248
335182,677428
341401,644918
230261,462416
394664,614509
410751,611517
432015,528758
366671,611886
439358,576216
428038,593268
371437,612886
278896,590236
378830,583118
505532,673336
390159,572371
321584,586732
358927,592596
344788,682469
379870,568526
440872,600369
385932,597237
371437,563855
368855,647809
348851,644850
435580,529034
271844,499042
358386,591833
294746,651101
312337,595433
341137,595867
356398,691994
379060,536622
303974,669777
398822,566100
309492,422902
404066,630784
412233,467913
353917,628388
356572,632224
356617,596425
377375,672336
380747,589949
345937,650702
338178,571457
302132,605661
362417,613862
325176,662195
350257,610022
245147,544877
466305,711345
287820,563856
281168,625318
317558,606669
462570,656122
341564,729874
443292,532612
405816,566099
327247,574126
348157,568689
375776,631815
348176,603558
339167,578044
357825,622820
308632,576109
298090,724293
306900,576900
355179,536585
374869,570792
317868,539451
493636,623469
433442,614022
293300,627485
360124,591443
348624,542526
329954,618285
380859,602028
311799,574951
353183,577330
405046,579707
278859,480986
355107,585493
355745,590772
303252,636333
276209,586867
321015,653191
474935,655741
309403,659771
392432,606323
358157,591423
375150,599143
378128,602807
411189,537566
361487,658702
354572,598382
325771,607319
395631,554990
470376,651042
362244,593937
330273,513797
361869,606822
354575,567096
346162,506585
383163,629218
370345,589422
397489,485721
438940,577825
359463,668411
406041,621986
402214,492662
430794,509355
305197,609438
298351,548302
291864,540132
359824,590166
458190,577246
372281,596782
319176,585656
363594,587938
347767,585585
425244,633670
284612,678464
399675,628692
432369,766156
812867,485093
770640,458114
716258,442008
751068,497248
779035,491672
742604,492019
775801,494074
698085,363966
721449,469014
816863,423103
837462,386854
759925,455843
769079,421658
746455,437274
752811,453054
785049,511508
875616,495784
725283,472231
820763,516674
841308,379572
836801,442209
719138,520872
725537,457639
736751,440781
819553,447678
679508,456573
784933,469255
779538,435477
732860,438989
759880,457784
782723,539812
767958,459685
757490,447368
836241,474394
739413,470975
760401,454473
788257,476887
770609,452565
769590,481546
720678,462807
792681,453984
742910,431026
777051,518824
838690,437408
732646,522952
753577,492070
774045,481064
782247,477773
757874,480675
763039,503818
768717,433415
740846,456789
857087,488843
778680,518275
785496,439419
822588,497925
828142,431205
802806,394490
758573,476639
769020,363093
904801,495695
776741,457882
746655,462912
790422,404715
724983,428244
788958,470172
704307,325128
881354,489861
775035,435657
810526,516372
787807,420662
770397,357610
802389,379270
783076,420789
762677,451092
780394,517962
741799,435729
696656,436446
778527,331545
679699,435629
777542,454217
828194,441404
749376,456751
779030,365993
756607,493380
736980,442885
729632,432452
871742,425450
832563,450041
762459,512029
707753,428850
821619,523748
817754,458414
804643,482140
820233,445966
797421,411653
836553,387899
676750,435809
876057,488897
744341,467257
763355,524703
746210,491441
838112,485719
732391,400504
655884,450276
768298,457564
812729,375966
771591,465961
669263,468773
817812,460361
767674,485970
785544,594199
867575,474161
774162,423299
824381,433841
705346,503047
756675,449910
793807,454424
804685,470820
766994,561529
764276,469666
781639,441804
769737,471361
760120,429462
757732,515928
844142,381128
753568,431473
712073,525378
791645,351540
800131,443929
829330,455928
804150,456345
787929,516489
760088,422467
873020,427985
785897,539924
685747,472444
788128,467327
794714,463424
800019,452264
797981,533716
778534,458954
818302,491733
765572,450161
892024,589293
766295,456154
776673,426355
736671,458532
778790,452339
765732,411670
910600,513296
773720,477145
879603,512088
865100,444383
786335,446061
808882,359757
766264,461683
750057,419304
772731,458007
788598,499879
774066,449203
840446,462354
792880,375922
783246,460091
828358,525005
631955,390694
772834,431132
753712,432239
731688,545050
792131,367036
780970,489198
701610,428261
810928,506468
847608,396443
768624,412588
760254,470313
748747,453685
762075,470074
809827,447538
725342,507403
714658,442900
723331,323890
803749,443152
811750,467544
683857,304687
681028,436154
711317,423116
758038,478490
764829,440777
771303,476389
767666,455063
782481,403287
768536,447107
813966,431645
771133,456652
802474,416970
755924,327840
722585,454347
823998,509862
747828,491637
765907,471359
713972,463640
918802,580164
691769,506227
804779,433233
817965,443126
730564,470566
783116,474875
868366,473515
737843,473794
763862,462967
753322,411437
773570,468479
800695,495326
749570,499602
757571,456501
699256,478026
737321,481392
822490,456696
792949,488708
827190,468237
768118,452072
845373,401568
821248,370796
766478,482961
787863,548878
774221,460237
808963,470339
800271,423548
833333,509921
764002,430369
703839,449812
792415,489241
820613,428325
779665,435737
782782,482192
828469,565468
811894,472572
771993,547456
745108,391732
769629,468664
770920,463114
842751,379579
825552,441302
858687,421599
870282,451812
832252,414566
777780,448384
767262,488955
808072,471630
680509,499374
791916,456452
769627,464332
747634,465379
789926,511762
781283,462832
722371,473525
795526,515092
769990,460781
748006,431861
780420,398846
857932,451823
644608,408500
782185,502275
780969,434979
817967,436171
764936,490073
669221,431038
760858,452262
767031,401176
778966,490640
769439,449236
770226,455986
769744,467279
783722,502320
796442,347986
798112,450127
740440,345394
717317,436592
761005,379392
885441,489919
739130,472736
712317,509461
759736,474080
752011,344347
684990,515635
747595,497873
749796,414328
787329,392788
761804,468788
740457,494170
804966,464517
783698,484880
765328,481077
779168,449276
742464,439232
758827,454990
773401,446208
819024,462882
778463,442860
850360,467513
774626,426996
772576,444470
765547,551232
774184,438112
767014,458870
786521,462058
838334,454336
789159,547308
783475,444834
768052,465358
858514,427300
674506,444164
737829,457994
818199,474399
774855,456933
766187,361542
794791,423525
779792,505850
749874,472359
793852,512313
832078,415861
753828,462142
776158,458536
784679,460236
753288,460147
770685,449122
708713,456075
741589,437529
773030,458539
713029,485369
659040,471754
769961,460597
275432,742643
329078,760382
323865,823966
369005,754831
354651,775173
338161,766092
401049,736863
363747,796555
270448,791644
422131,772606
365392,803201
287417,771006
350553,684674
303171,870927
412895,843165
234376,725515
366673,787763
299701,852324
426167,820418
350038,738622
359147,695151
340241,765381
341938,759511
422082,697705
378737,851075
311118,688674
