% This Fundamental Clustering Problems Suite (FCPS) may serve as a minimal test for new invented cluster algorithms.
%
% Every new invented algorithm should at least cluster the FCPS correctly.
%
% The data sets may be used as long as the following citation is referenced in any publication
% concering any of this data:
%
% Alfred Ultsch, Clustering with SOM: U*C, in Proc. Workshop on Self Organizing Feature Maps ,pp 31-37 Paris 2005.
%
% main problem: no cluster at all
%
@relation GolfBall

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE z REAL
@ATTRIBUTE class {1}

@data
-0.362405,-0.184655,0.913545,1
-0.38683,-0.125689,0.913545,1
-0.401729,-0.063628,0.913545,1
-0.406737,0.0,0.913545,1
-0.401729,0.063628,0.913545,1
-0.38683,0.125689,0.913545,1
-0.362405,0.184655,0.913545,1
-0.329057,0.239074,0.913545,1
-0.287606,0.287606,0.913545,1
-0.239074,0.329057,0.913545,1
-0.184655,0.362405,0.913545,1
-0.125689,0.38683,0.913545,1
-0.063628,0.401729,0.913545,1
0.0,0.453991,0.891007,1
0.063183,0.449572,0.891007,1
0.125137,0.436404,0.891007,1
0.184655,0.414741,0.891007,1
0.240578,0.385006,0.891007,1
0.291819,0.347777,0.891007,1
0.337381,0.303779,0.891007,1
0.376375,0.253868,0.891007,1
0.408044,0.199016,0.891007,1
0.431771,0.140291,0.891007,1
0.447093,0.078835,0.891007,1
0.453714,0.015844,0.891007,1
0.451503,-0.047455,0.891007,1
0.440505,-0.10983,0.891007,1
0.420933,-0.170068,0.891007,1
0.393167,-0.226995,0.891007,1
0.357749,-0.279504,0.891007,1
0.315368,-0.326573,0.891007,1
0.266849,-0.367286,0.891007,1
0.213136,-0.40085,0.891007,1
0.155274,-0.426612,0.891007,1
0.09439,-0.44407,0.891007,1
0.031669,-0.452885,0.891007,1
-0.031669,-0.452885,0.891007,1
-0.09439,-0.44407,0.891007,1
-0.155274,-0.426612,0.891007,1
-0.213136,-0.40085,0.891007,1
-0.266849,-0.367286,0.891007,1
-0.315368,-0.326573,0.891007,1
-0.357749,-0.279504,0.891007,1
-0.393167,-0.226995,0.891007,1
-0.420933,-0.170068,0.891007,1
-0.440505,-0.10983,0.891007,1
-0.451503,-0.047455,0.891007,1
-0.453714,0.015844,0.891007,1
-0.447093,0.078835,0.891007,1
-0.431771,0.140291,0.891007,1
-0.408044,0.199016,0.891007,1
-0.376375,0.253868,0.891007,1
-0.337381,0.303779,0.891007,1
-0.291819,0.347777,0.891007,1
-0.240578,0.385006,0.891007,1
-0.184655,0.414741,0.891007,1
-0.125137,0.436404,0.891007,1
-0.063183,0.449572,0.891007,1
0.0,0.5,0.866025,1
0.062667,0.496057,0.866025,1
0.124345,0.484292,0.866025,1
0.184062,0.464888,0.866025,1
0.240877,0.438153,0.866025,1
0.293893,0.404508,0.866025,1
0.342274,0.364484,0.866025,1
0.385257,0.318712,0.866025,1
0.422164,0.267913,0.866025,1
0.452414,0.21289,0.866025,1
0.475528,0.154508,0.866025,1
0.491144,0.093691,0.866025,1
0.499013,0.031395,0.866025,1
0.499013,-0.031395,0.866025,1
0.491144,-0.093691,0.866025,1
0.475528,-0.154508,0.866025,1
0.452414,-0.21289,0.866025,1
0.422164,-0.267913,0.866025,1
0.385257,-0.318712,0.866025,1
0.342274,-0.364484,0.866025,1
0.293893,-0.404508,0.866025,1
0.240877,-0.438153,0.866025,1
0.184062,-0.464888,0.866025,1
0.124345,-0.484292,0.866025,1
0.062667,-0.496057,0.866025,1
0.0,-0.5,0.866025,1
-0.062667,-0.496057,0.866025,1
-0.124345,-0.484292,0.866025,1
-0.184062,-0.464888,0.866025,1
-0.240877,-0.438153,0.866025,1
-0.293893,-0.404508,0.866025,1
-0.342274,-0.364484,0.866025,1
-0.385257,-0.318712,0.866025,1
-0.422164,-0.267913,0.866025,1
-0.452414,-0.21289,0.866025,1
-0.475528,-0.154508,0.866025,1
-0.491144,-0.093691,0.866025,1
-0.499013,-0.031395,0.866025,1
-0.499013,0.031395,0.866025,1
-0.491144,0.093691,0.866025,1
-0.475528,0.154508,0.866025,1
-0.452414,0.21289,0.866025,1
-0.422164,0.267913,0.866025,1
-0.385257,0.318712,0.866025,1
-0.342274,0.364484,0.866025,1
-0.293893,0.404508,0.866025,1
-0.240877,0.438153,0.866025,1
-0.184062,0.464888,0.866025,1
-0.124345,0.484292,0.866025,1
-0.062667,0.496057,0.866025,1
0.0,0.544639,0.838671,1
0.062084,0.541089,0.838671,1
0.123359,0.530485,0.838671,1
0.183026,0.512965,0.838671,1
0.240306,0.488758,0.838671,1
0.294454,0.45818,0.838671,1
0.344763,0.421628,0.838671,1
0.390578,0.379579,0.838671,1
0.431301,0.332583,0.838671,1
0.466401,0.28125,0.838671,1
0.495421,0.226251,0.838671,1
0.517983,0.168303,0.838671,1
0.533791,0.10816,0.838671,1
0.542641,0.046607,0.838671,1
0.544417,-0.015553,0.838671,1
0.539095,-0.07751,0.838671,1
0.526746,-0.138457,0.838671,1
0.50753,-0.197599,0.838671,1
0.481697,-0.254165,0.838671,1
0.449584,-0.307418,0.838671,1
0.411611,-0.356663,0.838671,1
0.368271,-0.401258,0.838671,1
0.320131,-0.440622,0.838671,1
0.267817,-0.474242,0.838671,1
0.212012,-0.50168,0.838671,1
0.153443,-0.522577,0.838671,1
0.092873,-0.536662,0.838671,1
0.031093,-0.543751,0.838671,1
-0.031093,-0.543751,0.838671,1
-0.092873,-0.536662,0.838671,1
-0.153443,-0.522577,0.838671,1
-0.212012,-0.50168,0.838671,1
-0.267817,-0.474242,0.838671,1
-0.320131,-0.440622,0.838671,1
-0.368271,-0.401258,0.838671,1
-0.411611,-0.356663,0.838671,1
-0.449584,-0.307418,0.838671,1
-0.481697,-0.254165,0.838671,1
-0.50753,-0.197599,0.838671,1
-0.526746,-0.138457,0.838671,1
-0.539095,-0.07751,0.838671,1
-0.544417,-0.015553,0.838671,1
-0.542641,0.046607,0.838671,1
-0.533791,0.10816,0.838671,1
-0.517983,0.168303,0.838671,1
-0.495421,0.226251,0.838671,1
-0.466401,0.28125,0.838671,1
-0.431301,0.332583,0.838671,1
-0.390578,0.379579,0.838671,1
-0.344763,0.421628,0.838671,1
-0.294454,0.45818,0.838671,1
-0.240306,0.488758,0.838671,1
-0.183026,0.512965,0.838671,1
-0.123359,0.530485,0.838671,1
-0.062084,0.541089,0.838671,1
0.0,0.587785,0.809017,1
0.06144,0.584565,0.809017,1
0.122207,0.574941,0.809017,1
0.181636,0.559017,0.809017,1
0.239074,0.536969,0.809017,1
0.293893,0.509037,0.809017,1
0.345492,0.475528,0.809017,1
0.393305,0.43681,0.809017,1
0.43681,0.393305,0.809017,1
0.475528,0.345492,0.809017,1
0.509037,0.293893,0.809017,1
0.536969,0.239074,0.809017,1
0.559017,0.181636,0.809017,1
0.574941,0.122207,0.809017,1
0.584565,0.06144,0.809017,1
0.587785,0.0,0.809017,1
0.584565,-0.06144,0.809017,1
0.574941,-0.122207,0.809017,1
0.559017,-0.181636,0.809017,1
0.536969,-0.239074,0.809017,1
0.509037,-0.293893,0.809017,1
0.475528,-0.345492,0.809017,1
0.43681,-0.393305,0.809017,1
0.393305,-0.43681,0.809017,1
0.345492,-0.475528,0.809017,1
0.293893,-0.509037,0.809017,1
0.239074,-0.536969,0.809017,1
0.181636,-0.559017,0.809017,1
0.122207,-0.574941,0.809017,1
0.06144,-0.584565,0.809017,1
0.0,-0.587785,0.809017,1
-0.06144,-0.584565,0.809017,1
-0.122207,-0.574941,0.809017,1
-0.181636,-0.559017,0.809017,1
-0.239074,-0.536969,0.809017,1
-0.293893,-0.509037,0.809017,1
-0.345492,-0.475528,0.809017,1
-0.393305,-0.43681,0.809017,1
-0.43681,-0.393305,0.809017,1
-0.475528,-0.345492,0.809017,1
-0.509037,-0.293893,0.809017,1
-0.536969,-0.239074,0.809017,1
-0.559017,-0.181636,0.809017,1
-0.574941,-0.122207,0.809017,1
-0.584565,-0.06144,0.809017,1
-0.587785,0.0,0.809017,1
-0.584565,0.06144,0.809017,1
-0.574941,0.122207,0.809017,1
-0.559017,0.181636,0.809017,1
-0.536969,0.239074,0.809017,1
-0.509037,0.293893,0.809017,1
-0.475528,0.345492,0.809017,1
-0.43681,0.393305,0.809017,1
-0.393305,0.43681,0.809017,1
-0.345492,0.475528,0.809017,1
-0.293893,0.509037,0.809017,1
-0.239074,0.536969,0.809017,1
-0.181636,0.559017,0.809017,1
-0.122207,0.574941,0.809017,1
-0.06144,0.584565,0.809017,1
0.0,0.62932,0.777146,1
0.060738,0.626382,0.777146,1
0.120909,0.617596,0.777146,1
0.179951,0.603044,0.777146,1
0.237313,0.582861,0.777146,1
0.29246,0.557236,0.777146,1
0.344875,0.526408,0.777146,1
0.394071,0.490665,0.777146,1
0.439587,0.450341,0.777146,1
0.480999,0.405812,0.777146,1
0.517921,0.357495,0.777146,1
0.550006,0.305839,0.777146,1
0.576956,0.251328,0.777146,1
0.598519,0.194471,0.777146,1
0.614494,0.135797,0.777146,1
0.624732,0.075856,0.777146,1
0.629137,0.015207,0.777146,1
0.627667,-0.045585,0.777146,1
0.620338,-0.105951,0.777146,1
0.607216,-0.165327,0.777146,1
0.588425,-0.22316,0.777146,1
0.56414,-0.278909,0.777146,1
0.534587,-0.332055,0.777146,1
0.500044,-0.3821,0.777146,1
0.460832,-0.428577,0.777146,1
0.417317,-0.471053,0.777146,1
0.369905,-0.509131,0.777146,1
0.31904,-0.542455,0.777146,1
0.265196,-0.570715,0.777146,1
0.208876,-0.593645,0.777146,1
0.150606,-0.611033,0.777146,1
0.09093,-0.622717,0.777146,1
0.030405,-0.628585,0.777146,1
-0.030405,-0.628585,0.777146,1
-0.09093,-0.622717,0.777146,1
-0.150606,-0.611033,0.777146,1
-0.208876,-0.593645,0.777146,1
-0.265196,-0.570715,0.777146,1
-0.31904,-0.542455,0.777146,1
-0.369905,-0.509131,0.777146,1
-0.417317,-0.471053,0.777146,1
-0.460832,-0.428577,0.777146,1
-0.500044,-0.3821,0.777146,1
-0.534587,-0.332055,0.777146,1
-0.56414,-0.278909,0.777146,1
-0.588425,-0.22316,0.777146,1
-0.607216,-0.165327,0.777146,1
-0.620338,-0.105951,0.777146,1
-0.627667,-0.045585,0.777146,1
-0.629137,0.015207,0.777146,1
-0.624732,0.075856,0.777146,1
-0.614494,0.135797,0.777146,1
-0.598519,0.194471,0.777146,1
-0.576956,0.251328,0.777146,1
-0.550006,0.305839,0.777146,1
-0.517921,0.357495,0.777146,1
-0.480999,0.405812,0.777146,1
-0.439587,0.450341,0.777146,1
-0.394071,0.490665,0.777146,1
-0.344875,0.526408,0.777146,1
-0.29246,0.557236,0.777146,1
-0.237313,0.582861,0.777146,1
-0.179951,0.603044,0.777146,1
-0.120909,0.617596,0.777146,1
-0.060738,0.626382,0.777146,1
0.0,0.669131,0.743145,1
0.05998,0.666437,0.743145,1
0.119478,0.658377,0.743145,1
0.178013,0.645017,0.743145,1
0.235116,0.626463,0.743145,1
0.290325,0.602866,0.743145,1
0.343197,0.574414,0.743145,1
0.393305,0.541338,0.743145,1
0.440247,0.503903,0.743145,1
0.483644,0.462411,0.743145,1
0.523147,0.417196,0.743145,1
0.558439,0.368622,0.743145,1
0.589233,0.31708,0.743145,1
0.615284,0.262985,0.743145,1
0.636381,0.206773,0.743145,1
0.652354,0.148896,0.743145,1
0.663075,0.08982,0.743145,1
0.668457,0.03002,0.743145,1
0.668457,-0.03002,0.743145,1
0.663075,-0.08982,0.743145,1
0.652354,-0.148896,0.743145,1
0.636381,-0.206773,0.743145,1
0.615284,-0.262985,0.743145,1
0.589233,-0.31708,0.743145,1
0.558439,-0.368622,0.743145,1
0.523147,-0.417196,0.743145,1
0.483644,-0.462411,0.743145,1
0.440247,-0.503903,0.743145,1
0.393305,-0.541338,0.743145,1
0.343197,-0.574414,0.743145,1
0.290325,-0.602866,0.743145,1
0.235116,-0.626463,0.743145,1
0.178013,-0.645017,0.743145,1
0.119478,-0.658377,0.743145,1
0.05998,-0.666437,0.743145,1
0.0,-0.669131,0.743145,1
-0.05998,-0.666437,0.743145,1
-0.119478,-0.658377,0.743145,1
-0.178013,-0.645017,0.743145,1
-0.235116,-0.626463,0.743145,1
-0.290325,-0.602866,0.743145,1
-0.343197,-0.574414,0.743145,1
-0.393305,-0.541338,0.743145,1
-0.440247,-0.503903,0.743145,1
-0.483644,-0.462411,0.743145,1
-0.523147,-0.417196,0.743145,1
-0.558439,-0.368622,0.743145,1
-0.589233,-0.31708,0.743145,1
-0.615284,-0.262985,0.743145,1
-0.636381,-0.206773,0.743145,1
-0.652354,-0.148896,0.743145,1
-0.663075,-0.08982,0.743145,1
-0.668457,-0.03002,0.743145,1
-0.668457,0.03002,0.743145,1
-0.663075,0.08982,0.743145,1
-0.652354,0.148896,0.743145,1
-0.636381,0.206773,0.743145,1
-0.615284,0.262985,0.743145,1
-0.589233,0.31708,0.743145,1
-0.558439,0.368622,0.743145,1
-0.523147,0.417196,0.743145,1
-0.483644,0.462411,0.743145,1
-0.440247,0.503903,0.743145,1
-0.393305,0.541338,0.743145,1
-0.343197,0.574414,0.743145,1
-0.290325,0.602866,0.743145,1
-0.235116,0.626463,0.743145,1
-0.178013,0.645017,0.743145,1
-0.119478,0.658377,0.743145,1
-0.05998,0.666437,0.743145,1
0.0,0.707107,0.707107,1
0.059169,0.704627,0.707107,1
0.117923,0.697204,0.707107,1
0.17585,0.684892,0.707107,1
0.232544,0.667775,0.707107,1
0.287606,0.645974,0.707107,1
0.340651,0.619642,0.707107,1
0.391307,0.588964,0.707107,1
0.439218,0.554155,0.707107,1
0.484048,0.515459,0.707107,1
0.525483,0.473147,0.707107,1
0.563232,0.427516,0.707107,1
0.59703,0.378887,0.707107,1
0.626641,0.3276,0.707107,1
0.651856,0.274015,0.707107,1
0.672499,0.218508,0.707107,1
0.688424,0.161468,0.707107,1
0.699521,0.103296,0.707107,1
0.705711,0.0444,0.707107,1
0.706952,-0.014809,0.707107,1
0.703233,-0.073913,0.707107,1
0.694582,-0.132499,0.707107,1
0.681059,-0.190155,0.707107,1
0.662758,-0.246478,0.707107,1
0.639809,-0.301071,0.707107,1
0.612372,-0.353553,0.707107,1
0.58064,-0.403555,0.707107,1
0.544835,-0.450727,0.707107,1
0.505208,-0.494737,0.707107,1
0.462038,-0.535276,0.707107,1
0.415627,-0.572061,0.707107,1
0.3663,-0.604834,0.707107,1
0.314405,-0.633364,0.707107,1
0.260303,-0.657451,0.707107,1
0.204376,-0.676927,0.707107,1
0.147016,-0.691655,0.707107,1
0.088624,-0.701531,0.707107,1
0.029611,-0.706487,0.707107,1
-0.029611,-0.706487,0.707107,1
-0.088624,-0.701531,0.707107,1
-0.147016,-0.691655,0.707107,1
-0.204376,-0.676927,0.707107,1
-0.260303,-0.657451,0.707107,1
-0.314405,-0.633364,0.707107,1
-0.3663,-0.604834,0.707107,1
-0.415627,-0.572061,0.707107,1
-0.462038,-0.535276,0.707107,1
-0.505208,-0.494737,0.707107,1
-0.544835,-0.450727,0.707107,1
-0.58064,-0.403555,0.707107,1
-0.612372,-0.353553,0.707107,1
-0.639809,-0.301071,0.707107,1
-0.662758,-0.246478,0.707107,1
-0.681059,-0.190155,0.707107,1
-0.694582,-0.132499,0.707107,1
-0.703233,-0.073913,0.707107,1
-0.706952,-0.014809,0.707107,1
-0.705711,0.0444,0.707107,1
-0.699521,0.103296,0.707107,1
-0.688424,0.161468,0.707107,1
-0.672499,0.218508,0.707107,1
-0.651856,0.274015,0.707107,1
-0.626641,0.3276,0.707107,1
-0.59703,0.378887,0.707107,1
-0.563232,0.427516,0.707107,1
-0.525483,0.473147,0.707107,1
-0.484048,0.515459,0.707107,1
-0.439218,0.554155,0.707107,1
-0.391307,0.588964,0.707107,1
-0.340651,0.619642,0.707107,1
-0.287606,0.645974,0.707107,1
-0.232544,0.667775,0.707107,1
-0.17585,0.684892,0.707107,1
-0.117923,0.697204,0.707107,1
-0.059169,0.704627,0.707107,1
0.0,0.743145,0.669131,1
0.058306,0.740854,0.669131,1
0.116253,0.733995,0.669131,1
0.173484,0.722612,0.669131,1
0.229644,0.706773,0.669131,1
0.284389,0.686576,0.669131,1
0.337381,0.662147,0.669131,1
0.388292,0.633635,0.669131,1
0.43681,0.601217,0.669131,1
0.482634,0.565092,0.669131,1
0.525483,0.525483,0.669131,1
0.565092,0.482634,0.669131,1
0.601217,0.43681,0.669131,1
0.633635,0.388292,0.669131,1
0.662147,0.337381,0.669131,1
0.686576,0.284389,0.669131,1
0.706773,0.229644,0.669131,1
0.722612,0.173484,0.669131,1
0.733995,0.116253,0.669131,1
0.740854,0.058306,0.669131,1
0.743145,0.0,0.669131,1
0.740854,-0.058306,0.669131,1
0.733995,-0.116253,0.669131,1
0.722612,-0.173484,0.669131,1
0.706773,-0.229644,0.669131,1
0.686576,-0.284389,0.669131,1
0.662147,-0.337381,0.669131,1
0.633635,-0.388292,0.669131,1
0.601217,-0.43681,0.669131,1
0.565092,-0.482634,0.669131,1
0.525483,-0.525483,0.669131,1
0.482634,-0.565092,0.669131,1
0.43681,-0.601217,0.669131,1
0.388292,-0.633635,0.669131,1
0.337381,-0.662147,0.669131,1
0.284389,-0.686576,0.669131,1
0.229644,-0.706773,0.669131,1
0.173484,-0.722612,0.669131,1
0.116253,-0.733995,0.669131,1
0.058306,-0.740854,0.669131,1
0.0,-0.743145,0.669131,1
-0.058306,-0.740854,0.669131,1
-0.116253,-0.733995,0.669131,1
-0.173484,-0.722612,0.669131,1
-0.229644,-0.706773,0.669131,1
-0.284389,-0.686576,0.669131,1
-0.337381,-0.662147,0.669131,1
-0.388292,-0.633635,0.669131,1
-0.43681,-0.601217,0.669131,1
-0.482634,-0.565092,0.669131,1
-0.525483,-0.525483,0.669131,1
-0.565092,-0.482634,0.669131,1
-0.601217,-0.43681,0.669131,1
-0.633635,-0.388292,0.669131,1
-0.662147,-0.337381,0.669131,1
-0.686576,-0.284389,0.669131,1
-0.706773,-0.229644,0.669131,1
-0.722612,-0.173484,0.669131,1
-0.733995,-0.116253,0.669131,1
-0.740854,-0.058306,0.669131,1
-0.743145,0.0,0.669131,1
-0.740854,0.058306,0.669131,1
-0.733995,0.116253,0.669131,1
-0.722612,0.173484,0.669131,1
-0.706773,0.229644,0.669131,1
-0.686576,0.284389,0.669131,1
-0.662147,0.337381,0.669131,1
-0.633635,0.388292,0.669131,1
-0.601217,0.43681,0.669131,1
-0.565092,0.482634,0.669131,1
-0.525483,0.525483,0.669131,1
-0.482634,0.565092,0.669131,1
-0.43681,0.601217,0.669131,1
-0.388292,0.633635,0.669131,1
-0.337381,0.662147,0.669131,1
-0.284389,0.686576,0.669131,1
-0.229644,0.706773,0.669131,1
-0.173484,0.722612,0.669131,1
-0.116253,0.733995,0.669131,1
-0.058306,0.740854,0.669131,1
0.0,0.777146,0.62932,1
0.057394,0.775024,0.62932,1
0.114475,0.768669,0.62932,1
0.17093,0.758115,0.62932,1
0.226452,0.743421,0.62932,1
0.280738,0.724667,0.62932,1
0.333489,0.701955,0.62932,1
0.38442,0.675409,0.62932,1
0.433251,0.645174,0.62932,1
0.479715,0.611416,0.62932,1
0.52356,0.574318,0.62932,1
0.564545,0.534083,0.62932,1
0.602447,0.490932,0.62932,1
0.637058,0.445099,0.62932,1
0.66819,0.396835,0.62932,1
0.695673,0.346404,0.62932,1
0.719356,0.294081,0.62932,1
0.73911,0.240151,0.62932,1
0.754827,0.18491,0.62932,1
0.766422,0.12866,0.62932,1
0.773831,0.071706,0.62932,1
0.777013,0.014361,0.62932,1
0.775952,-0.043063,0.62932,1
0.770653,-0.100251,0.62932,1
0.761144,-0.156892,0.62932,1
0.747479,-0.212676,0.62932,1
0.729731,-0.267299,0.62932,1
0.707998,-0.320461,0.62932,1
0.682397,-0.371873,0.62932,1
0.65307,-0.421255,0.62932,1
0.620176,-0.468335,0.62932,1
0.583895,-0.512858,0.62932,1
0.544424,-0.554579,0.62932,1
0.50198,-0.593272,0.62932,1
0.456795,-0.628724,0.62932,1
0.409115,-0.660743,0.62932,1
0.3592,-0.689153,0.62932,1
0.307323,-0.713798,0.62932,1
0.253768,-0.734546,0.62932,1
0.198827,-0.751281,0.62932,1
0.1428,-0.763914,0.62932,1
0.085993,-0.772374,0.62932,1
0.028717,-0.776615,0.62932,1
-0.028717,-0.776615,0.62932,1
-0.085993,-0.772374,0.62932,1
-0.1428,-0.763914,0.62932,1
-0.198827,-0.751281,0.62932,1
-0.253768,-0.734546,0.62932,1
-0.307323,-0.713798,0.62932,1
-0.3592,-0.689153,0.62932,1
-0.409115,-0.660743,0.62932,1
-0.456795,-0.628724,0.62932,1
-0.50198,-0.593272,0.62932,1
-0.544424,-0.554579,0.62932,1
-0.583895,-0.512858,0.62932,1
-0.620176,-0.468335,0.62932,1
-0.65307,-0.421255,0.62932,1
-0.682397,-0.371873,0.62932,1
-0.707998,-0.320461,0.62932,1
-0.729731,-0.267299,0.62932,1
-0.747479,-0.212676,0.62932,1
-0.761144,-0.156892,0.62932,1
-0.770653,-0.100251,0.62932,1
-0.775952,-0.043063,0.62932,1
-0.777013,0.014361,0.62932,1
-0.773831,0.071706,0.62932,1
-0.766422,0.12866,0.62932,1
-0.754827,0.18491,0.62932,1
-0.73911,0.240151,0.62932,1
-0.719356,0.294081,0.62932,1
-0.695673,0.346404,0.62932,1
