% Data generated using R package 'mlbench'
%
% > library("mlbench")
% > set.seed(1234)
% > data <- mlbench.cuboids(1000)
%
% The inputs of the cuboids problem are uniformly distributed on
% a 3-dimensional space within 3 cuboids and a small
% cube in the middle of them. 
%
% Authors: Evgenia Dimitriadou and Andreas Weingessel
%
@relation cuboids
%
@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE z REAL
@ATTRIBUTE class {1,2,3,4}
%
@data
0.079223155,0.8048500175,0.9372119065,1
0.5796303139,0.9105000212,0.8709860545,1
0.330509173,0.9239425841,0.8581631669,1
0.5574263947,0.7691956562,0.986002879,1
0.9341864528,0.8585938556,0.8386065711,1
0.3071802587,0.8322619451,0.8281004478,1
0.7719244917,0.9573315363,0.9456264615,1
0.9373881782,0.8900156607,0.7529166709,1
0.4549107268,0.8532608969,0.9035907185,1
0.9304602449,0.7980821874,0.8551661329,1
0.6439356944,0.8432857571,0.8319580408,1
0.4544186452,0.7677616237,0.9176231492,1
0.326905916,0.7653153192,0.9453226414,1
0.4056203982,0.8240898648,0.9782363655,1
0.2895119204,0.8869016026,0.8970620362,1
0.5276437611,0.826984595,0.7618822795,1
0.0877624918,0.7610018805,0.8407372192,1
0.230630948,0.9699478694,0.8772435897,1
0.705856154,0.965994289,0.8982373438,1
0.0600177855,0.9653504394,0.823000326,1
0.0214452813,0.9959543024,0.8410505229,1
0.6274091769,0.800876656,0.8675721375,1
0.1425760279,0.9849956236,0.7972514859,1
0.2927283798,0.7502015176,0.9407427355,1
0.2188528499,0.8288429187,0.752527207,1
0.8401250851,0.7972102594,0.8335603231,1
0.9888141367,0.9313409032,0.955248388,1
0.1163295561,0.7620663545,0.9921855637,1
0.9179949218,0.8983814494,0.8810591365,1
0.3117003124,0.8364522598,0.8363826689,1
0.2872971734,0.8600068733,0.8473815119,1
0.5645835502,0.7648982586,0.7610643345,1
0.1349397586,0.7684603551,0.9644532516,1
0.1212172122,0.8141239357,0.9511297448,1
0.9047899086,0.883358949,0.9919527206,1
0.6059768826,0.7817521744,0.86604511,1
0.5786990176,0.8993650838,0.7572999598,1
0.4728332472,0.8029955291,0.9092992881,1
0.3792664702,0.8060102631,0.9663161946,1
0.2981911225,0.808511913,0.9948422096,1
0.5023152255,0.7774140283,0.7576735214,1
0.4645326233,0.8498388957,0.8403281583,1
0.9173578194,0.7709666587,0.8102264935,1
0.8536212712,0.823345619,0.9994193633,1
0.750217984,0.9804917562,0.9070340734,1
0.4412701335,0.8404237219,0.8599537306,1
0.3729036059,0.7562895449,0.9429075425,1
0.2193135899,0.934888027,0.8309972085,1
0.6008468606,0.7895291677,0.9807868955,1
0.4698509423,0.8818423247,0.772553352,1
0.7483593447,0.9369270981,0.7836817395,1
0.7552601891,0.85071525,0.8252292533,1
0.8050322563,0.794957246,0.7727873609,1
0.4890803564,0.9058877197,0.8946514478,1
0.1005353872,0.8458682406,0.9058259529,1
0.0600751704,0.8043584023,0.9796179561,1
0.0511563271,0.7829801484,0.790434248,1
0.9250385999,0.9664468631,0.9164499508,1
0.8245922932,0.7785619821,0.9667811621,1
0.5704998085,0.8610943809,0.9147921894,1
0.2155027662,0.7873104776,0.7534946837,1
0.8537646038,0.9891848527,0.7890010164,1
0.5790576648,0.7681672337,0.9821204221,1
0.4438499599,0.8310563266,0.7716958157,1
0.5384627816,0.8788782348,0.8978096883,1
0.4313700015,0.8535255397,0.7637479315,1
0.0835947297,0.806188712,0.9349537482,1
0.1858623417,0.7912300525,0.9047299883,1
0.7348259233,0.9996360496,0.9810838133,1
0.4437777435,0.892175912,0.8777625682,1
0.9768791969,0.9833538052,0.8925948839,1
0.4149820772,0.7846685108,0.936625784,1
0.2224277083,0.7686041997,0.8001604082,1
0.4521131183,0.8266944623,0.8502117539,1
0.2965960179,0.8598236802,0.8000220061,1
0.7556756581,0.9287287379,0.8022771265,1
0.9267528604,0.871817128,0.8252739961,1
0.8538318074,0.7550103326,0.8945134055,1
0.3177620461,0.7730530801,0.9059995612,1
0.098412808,0.7930362171,0.9754828167,1
0.1253008409,0.8917514534,0.9043221088,1
0.8445283391,0.8277404957,0.808398594,1
0.9403085837,0.1682958902,0.9094119912,2
0.8029717021,0.2296314096,0.8863650199,2
0.8339429183,0.0955865506,0.2569421963,2
0.9547383986,0.1625848275,0.4617728549,2
0.9646265968,0.0896318231,0.0946732468,2
0.8688290599,0.0840796729,0.6603225437,2
0.8921796831,0.0443791123,0.7208471007,2
0.982265179,0.1756384373,0.6582751791,2
0.9501616278,0.1634647014,0.4604195859,2
0.8826424079,0.1486348423,0.7364203772,2
0.8616387648,0.1527009658,0.301039329,2
0.8059622614,0.2477817807,0.9780579372,2
0.8481557859,0.1977150599,0.5430444079,2
0.968986468,0.0199533437,0.7365032719,2
0.9649187826,0.2410753118,0.5254394885,2
0.9949148898,0.217076878,0.796872546,2
0.9924042349,0.0668169745,0.5593967049,2
0.7509470671,0.2007333496,0.341602887,2
0.8564975518,0.2212673879,0.4847343762,2
0.9789676758,0.1347655914,0.2692718913,2
0.7773969446,0.0148176341,0.2024129359,2
0.8508170562,0.232875881,0.5511736257,2
0.9888002337,0.0296209355,0.6352949427,2
0.8496811933,0.041044169,0.9804883935,2
0.7645043077,0.1271173905,0.899274247,2
0.9270664113,0.0537209891,0.6877317175,2
0.9369670771,0.1917752946,0.4805958536,2
0.7764179998,0.0518237764,0.3804574562,2
0.7895064042,0.137090782,0.5965435279,2
0.9208562913,0.1942559663,0.3727005413,2
0.8420886615,0.08044345,0.5236933487,2
0.8754739997,0.244764498,0.6948422678,2
0.8423707677,0.0644219079,0.7155401891,2
0.9757759064,0.1439004538,0.6321314406,2
0.7918847693,0.2297167726,0.3851983096,2
0.8345462831,0.1920617966,0.2869140657,2
0.9526701226,0.0617280126,0.1040752516,2
0.7997249183,0.0757441669,0.0664838331,2
0.9422853225,0.2092661637,0.7820348085,2
0.8220355143,0.1677549963,0.8688468742,2
0.7569917329,0.0838542923,0.6566465641,2
0.916602707,0.04623237,0.0794670011,2
0.9179487842,0.2446400732,0.8466226642,2
0.8355335803,0.216147815,0.1052496077,2
0.9766444779,0.0459239474,0.765250718,2
0.8871374706,0.0945269988,0.0985314082,2
0.8335431308,0.0690257232,0.1250155389,2
0.9314079704,0.0587230445,0.9622618554,2
0.9218775538,0.1860557319,0.8524631716,2
0.9138546371,0.0227066333,0.9485510516,2
0.9392574953,0.039811031,0.1589081022,2
0.9820952368,0.024195741,0.0805790538,2
0.9155211433,0.0755698,0.3748350325,2
0.949515253,0.0813395928,0.5257807146,2
0.7589634371,0.1919471044,0.9625695937,2
0.9007926572,0.1144989945,0.3732518002,2
0.9194601926,0.2125479939,0.5023873735,2
0.8954909493,0.1882964086,0.6868448004,2
0.8806596707,0.158394364,0.0191850327,2
0.8738339034,0.0345807055,0.8512490196,2
0.7802680075,0.1649737555,0.2211043981,2
0.8003779547,0.0930095298,0.5402447768,2
0.7929786198,0.1107703985,0.3680192442,2
0.927705134,0.1108164159,0.4444663206,2
0.8353796091,0.0777720766,0.2344507028,2
0.986593845,0.2130745969,0.8500078372,2
0.9980747143,0.1305117591,0.9257987137,2
0.8276900074,0.0287665036,0.6643242193,2
0.9025842327,0.0001838992,0.6349558365,2
0.8667494591,0.2415276507,0.1747859479,2
0.9255337402,0.1841399604,0.4735065403,2
0.8349687043,0.1845571379,0.8877114414,2
0.8255362814,0.1302163227,0.1260404852,2
0.8943304703,0.1746269948,0.2593981992,2
0.9787040038,0.0148973548,0.180273413,2
0.7658773229,0.0412399708,0.3616765223,2
0.9575217189,0.1977753217,0.6575482013,2
0.9264515116,0.1179722348,0.9018431937,2
0.9322505421,0.1527105594,0.2132265563,2
0.9011228246,0.1082108169,0.6432519436,2
0.7912472503,0.0825744831,0.4865836087,2
0.9729104236,0.1128500486,0.9783269786,2
0.827906704,0.180872026,0.7039406809,2
0.9967025986,0.1603901236,0.8225850915,2
0.8213945457,0.198010057,0.7830319577,2
0.773572032,0.1042451536,0.8634232346,2
0.8137378939,0.2271257772,0.4615985497,2
0.7957438435,0.1309266789,0.7547984212,2
0.7932306824,0.1392531145,0.1982941034,2
0.8070586247,0.0386616224,0.9107742012,2
0.8645541215,0.0594886098,0.9190491887,2
0.9212261405,0.2133593531,0.2323914838,2
0.8360491383,0.1557643733,0.7311197377,2
0.9643295193,0.1128505315,0.8979198064,2
0.8146330563,0.1572328777,0.5223272452,2
0.9237674035,0.0107058212,0.0844864107,2
0.925940491,0.1197137423,0.7283713033,2
0.7800985855,0.1081829537,0.868867588,2
0.7504823155,0.0624708508,0.0428916425,2
0.9137271881,0.2261505589,0.4715448804,2
0.7619370071,0.1047732075,0.7021183632,2
0.8025276285,0.1623879272,0.3160406065,2
0.8814612228,0.1935920708,0.1980749983,2
0.8433862394,0.1075333367,0.525905017,2
0.9608285663,0.2278768814,0.4129722281,2
0.8748468822,0.1402063461,0.3155689286,2
0.9375848278,0.1134337372,0.3658388287,2
0.8867579618,0.1422787255,0.8843177694,2
0.7950196479,0.0845127708,0.5431241256,2
0.7975039718,0.1821928485,0.755571072,2
0.8697047543,0.0486826318,0.6787194246,2
0.7945457522,0.0310009896,0.6652370077,2
0.8478972114,0.160271286,0.5696696129,2
0.7999875461,0.1670448219,0.4435148553,2
0.8765166482,0.2039743543,0.0485399168,2
0.9814440726,0.1191822997,0.1550800654,2
0.7852112965,0.0641044527,0.7083891169,2
0.8705793256,0.2288876552,0.4939164415,2
0.9379552451,0.2176403523,0.6410797217,2
0.9906848765,0.0803491857,0.7481118669,2
0.7908419047,0.0548162771,0.8999172265,2
0.9452497926,0.1451805118,0.8205092975,2
0.8685400119,0.0428624898,0.4290385135,2
0.8339097105,0.1324483528,0.9560244756,2
0.9552830185,0.1205322484,0.5923640858,2
0.9797369671,0.0660715183,0.4440389082,2
0.9353444942,0.16874912,0.7911674946,2
0.7651306773,0.0743358474,0.4397974371,2
0.8332922678,0.2381665516,0.2042911416,2
0.9989540703,0.0221214204,0.5723089473,2
0.7531522054,0.2325244455,0.0338608767,2
0.8295357255,0.1089022296,0.4981064745,2
0.9037029342,0.0912004184,0.8361146785,2
0.9578189721,0.0766799527,0.7317418575,2
0.8144513816,0.1876669056,0.1900828748,2
0.7523162238,0.2281779196,0.3436014669,2
0.8924163703,0.1792244639,0.9619486311,2
0.8058496116,0.135062379,0.9429231565,2
0.9345904001,0.1105527631,0.8358804442,2
0.8309810863,0.2302894526,0.1116066098,2
0.9294621321,0.1302740721,0.1831587318,2
0.934729602,0.1141848807,0.8554310426,2
0.8926009966,0.0682414342,0.8576054829,2
0.9604812541,0.1732122397,0.467995483,2
0.8799954905,0.0546217874,0.7651124597,2
0.8855271701,0.0957571156,0.7407099537,2
0.9122241989,0.0515219038,0.8831951125,2
0.7574649961,0.0531653103,0.2230367507,2
0.983389448,0.1550233326,0.39092123,2
0.8803501452,0.0191899284,0.9735519504,2
0.8038628542,0.1945710705,0.9091175012,2
0.9372222441,0.0939227476,0.2958711789,2
0.8419620629,0.2179814284,0.7882398688,2
0.9195213033,0.0583771447,0.4360032855,2
0.902515062,0.2250397357,0.7940345025,2
0.9504681492,0.1044978956,0.3537374788,2
0.9339648559,0.1509874865,0.2335436814,2
0.9322649461,0.2219186305,0.9875590454,2
0.9875973404,0.2019924666,0.225400937,2
0.8581166011,0.0439238114,0.1995813709,2
0.9195699572,0.1553727016,0.8218938347,2
0.8601426815,0.1902506977,0.7619002224,2
0.869544815,0.1669728063,0.0071072695,2
0.8555527317,0.0650495847,0.6307039568,2
0.9373104461,0.1647535067,0.9570103739,2
0.7679349785,0.0003113748,0.8319157071,2
0.9871402085,0.0855371727,0.1225087286,2
0.8182218075,0.195344619,0.4964781364,2
0.9091582284,0.0017066873,0.8538283019,2
0.7648714553,0.2406805545,0.4986290943,2
0.8144402964,0.2407628984,0.9668418788,2
0.7628371671,0.1679253276,0.2905360798,2
0.8744395215,0.2363085746,0.4195689524,2
0.8759578762,0.1930466882,0.4828332395,2
0.9637756731,0.2174454095,0.742565965,2
0.8726171677,0.051429012,0.3837212611,2
0.8110903634,0.1628553921,0.5936113161,2
0.752511066,0.0889873857,0.5776100312,2
0.9889251823,0.201574927,0.2523892464,2
0.7570881948,0.0372838315,0.3103788076,2
0.9338827929,0.0252265155,0.5796270631,2
0.9264053674,0.0374970777,0.9832477039,2
0.7875546614,0.0520933897,0.1490753845,2
0.9696669406,0.1985787081,0.9360584496,2
0.8461568455,0.0060490029,0.9301452285,2
0.9045881951,0.0580472914,0.4545775172,2
0.9314649363,0.0445539642,0.2690767909,2
0.7992708256,0.0006288334,0.6081606159,2
0.7778403222,0.2032856569,0.7846662542,2
0.7785428133,0.030911638,0.7162126782,2
0.7535477597,0.0111019964,0.0554691066,2
0.9939336849,0.1843790942,0.0273483717,2
0.8983124964,0.2318933895,0.7559430022,2
0.8233044997,0.1262501782,0.4243120088,2
0.8754964026,0.2052929243,0.2291822336,2
0.761318669,0.1523594529,0.1244505593,2
0.9964957638,0.0572373716,0.2478214258,2
0.7554016524,0.2321670903,0.3228790804,2
0.9293854146,0.1115065647,0.5334060509,2
0.8057804796,0.0342449674,0.4366186578,2
0.8706065502,0.0107803688,0.0331430086,2
0.8249419137,0.2014806205,0.4757491841,2
0.7808267901,0.2399306281,0.4298480814,2
0.860127079,0.140366509,0.441757574,2
0.8809925573,0.1629046464,0.8952140529,2
0.8187442631,0.2011083426,0.6929753821,2
0.9163872399,0.1773974318,0.324474643,2
0.9189443236,0.1937969672,0.1642421649,2
0.8766431772,0.1276391466,0.4740280523,2
0.7622072672,0.1266022813,0.8416058638,2
0.7729587729,0.1853286779,0.8793262208,2
0.9312158498,0.0415081245,0.47214046,2
0.9931731077,0.1716545578,0.4139136556,2
0.8058845077,0.2256707519,0.4471524572,2
0.9480530254,0.19159608,0.9414418724,2
0.7655185343,0.1773801978,0.5006181421,2
0.9376476169,0.2408884637,0.2450932683,2
0.9321010542,0.0233619371,0.3334425853,2
0.9922566516,0.1758158127,0.889593703,2
0.7543155172,0.0292568183,0.770180251,2
0.8425141972,0.0146901798,0.157241514,2
0.8574615997,0.0558476122,0.8680649463,2
0.8387680348,0.2060772183,0.4267432168,2
0.9170880947,0.1860046235,0.0237239797,2
0.93204598,0.0646611752,0.6734762711,2
0.832761023,0.1296011716,0.1127112915,2
0.9693099418,0.0171293732,0.8520841852,2
0.8652838963,0.1478410141,0.2736888821,2
0.8528897261,0.240915123,0.5263522451,2
0.8696896698,0.1392913847,0.214090341,2
0.9296210103,0.1501317769,0.0284392096,2
0.8964390134,0.0793152225,0.7467914475,2
0.7806118841,0.2304379492,0.3685442253,2
0.9020809008,0.213580611,0.5812731257,2
0.7945690373,0.2149711985,0.5424457924,2
0.7873107991,0.139210683,0.5471540205,2
0.7586168845,0.0437326508,0.0413564825,2
0.828183399,0.2196687736,0.4205836244,2
0.8891488542,0.1979303792,0.5280372673,2
0.7529214869,0.1986342743,0.1019478126,2
0.9880958016,0.0399896109,0.9675027558,2
0.754972557,0.1903883537,0.8925445883,2
0.8601322359,0.1462835942,0.007445327,2
0.7830771108,0.0633734147,0.0565970025,2
0.9667767069,0.102812384,0.4381377418,2
0.7893652041,0.2298728084,0.10485634,2
0.7909655498,0.0992373091,0.9905829432,2
0.9274446233,0.1065137399,0.7485285127,2
0.8086412337,0.2246993177,0.7333671006,2
0.8898364831,0.1286453979,0.7926815981,2
0.831663787,0.1613992938,0.7524377746,2
0.9343318722,0.0379390296,0.0230079009,2
0.979571373,0.0072957906,0.1342248044,2
0.972526369,0.0614795659,0.4299514517,2
0.9664874575,0.1982808284,0.1261197128,2
0.9362951432,0.0139168089,0.9601852947,2
0.9956337446,0.195442314,0.8197153585,2
0.8717806129,0.193661395,0.8219812321,2
0.9410753438,0.0840922662,0.8576077847,2
0.9586735073,0.0551307137,0.7661228089,2
0.8134993801,0.1674573668,0.7457943885,2
0.8648654282,0.0484641719,0.7054021417,2
0.7787409149,0.0747241986,0.878604024,2
0.9551776032,0.1118940314,0.4236166717,2
0.9707725521,0.216017857,0.3214468635,2
0.7744623807,0.1278418835,0.9455102379,2
0.7782347159,0.0219498151,0.677374691,2
0.9658454866,0.0940380601,0.527033699,2
0.8487702516,0.0800754927,0.4200941497,2
0.9421460274,0.1698371991,0.0421240958,2
0.8685919847,0.0389861331,0.9162726256,2
0.9827918051,0.0102943082,0.4624757019,2
0.9482868681,0.1220154599,0.2212593516,2
0.8663852136,0.0356354716,0.7134148167,2
0.9936009836,0.119798031,0.2261545316,2
0.7893042935,0.1995559714,0.0179459646,2
0.7587710998,0.2482040897,0.1807520119,2
0.7916727463,0.0285155533,0.123305998,2
0.9462146158,0.00792313,0.1667898067,2
0.9138631641,0.0069905236,0.9993571183,2
0.9320935499,0.1117572628,0.0319682956,2
0.9478921779,0.1863539986,0.04274561,2
0.807865628,0.0521734445,0.8597007617,2
0.9435159536,0.1344841128,0.0578876082,2
0.9994388982,0.041742718,0.5135695022,2
0.8687838983,0.069431189,0.9307918618,2
0.1193041797,0.3500240562,0.2288456928,3
0.2341565388,0.2732290397,0.2360603663,3
0.0835133483,0.4161619297,0.1890447314,3
0.1833834447,0.2305823276,0.0019388077,3
0.2304952223,0.9157158651,0.242893466,3
0.0636760556,0.6789676757,0.0145029578,3
0.1609558084,0.1900322,0.1821252503,3
0.1003457536,0.8285544228,0.1084312506,3
0.1079553041,0.8278619342,0.0243815785,3
0.2255110122,0.0255284263,0.1310970273,3
0.2474268262,0.6034655957,0.1447798752,3
0.2089978039,0.4389905473,0.0017954199,3
0.0603912846,0.4602792799,0.0923160817,3
0.2035077616,0.6594042121,0.0767222791,3
0.1086218528,0.5519889796,0.2019036614,3
0.2056315778,0.9600933385,0.1961032463,3
0.1397621718,0.1665320334,0.0122223396,3
0.0301111629,0.5253186934,0.1739659513,3
0.0500628125,0.9781234011,0.228133979,3
0.1376506458,0.0818921432,0.186074138,3
0.1725205837,0.4561905279,0.1879513946,3
0.0600675976,0.8132824905,0.0479328877,3
0.0124900294,0.7575271428,0.1069518105,3
